accession,r2Key,status,reason,studyAccession
SRX19704131,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704131.h5ad,skip,too_few_cells,
SRX19704129,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704129.h5ad,success,,PRJNA945854
SRX20180657,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20180657.h5ad,success,,PRJNA966111
SRX20221193,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20221193.h5ad,success,,PRJNA967233
SRX19886024,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19886024.h5ad,success,,PRJNA952672
SRX19886044,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19886044.h5ad,success,,PRJNA952672
SRX19886047,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19886047.h5ad,success,,PRJNA952672
SRX19886025,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19886025.h5ad,success,,PRJNA952672
SRX20970825,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20970825.h5ad,success,,PRJNA993165
SRX20811742,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811742.h5ad,success,,PRJNA988459
SRX20811751,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811751.h5ad,success,,PRJNA988459
SRX20811745,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811745.h5ad,success,,PRJNA988459
SRX20811750,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811750.h5ad,success,,PRJNA988459
SRX21311407,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21311407.h5ad,success,,PRJNA1003807
SRX21460095,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460095.h5ad,success,,PRJNA1008237
SRX21460108,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460108.h5ad,success,,PRJNA1008237
SRX21808832,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21808832.h5ad,success,,PRJNA1018509
SRX21808829,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21808829.h5ad,success,,PRJNA1018509
SRX21808830,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21808830.h5ad,success,,PRJNA1018509
SRX21808833,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21808833.h5ad,success,,PRJNA1018509
SRX21897873,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21897873.h5ad,success,,PRJNA1021137
SRX22130034,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22130034.h5ad,skip,too_few_cells,
SRX22226505,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22226505.h5ad,success,,PRJNA1032112
SRX22226504,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22226504.h5ad,success,,PRJNA1032112
SRX22996314,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22996314.h5ad,success,,PRJNA1055415
SRX23341418,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23341418.h5ad,skip,excessive_cell_dropout,
SRX23331462,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23331462.h5ad,success,,PRJNA1066790
SRX22996379,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22996379.h5ad,success,,PRJNA1055415
SRX22996390,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22996390.h5ad,success,,PRJNA1055415
SRX22996350,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22996350.h5ad,success,,PRJNA1055415
SRX23395186,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23395186.h5ad,success,,PRJNA1069102
SRX22996336,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22996336.h5ad,success,,PRJNA1055415
SRX23395187,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23395187.h5ad,success,,PRJNA1069102
SRX23395190,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23395190.h5ad,success,,PRJNA1069102
SRX22996377,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22996377.h5ad,success,,PRJNA1055415
SRX22996396,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22996396.h5ad,success,,PRJNA1055415
SRX23902412,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23902412.h5ad,success,,PRJNA1086544
SRX24312771,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312771.h5ad,success,,PRJNA1102355
SRX24475791,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24475791.h5ad,success,,PRJNA1108287
SRX24475801,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24475801.h5ad,success,,PRJNA1108287
SRX24475792,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24475792.h5ad,success,,PRJNA1108287
SRX22996329,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22996329.h5ad,success,,PRJNA1055415
SRX24841616,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24841616.h5ad,success,,PRJNA1121368
SRX25261718,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261718.h5ad,success,,PRJNA1133168
SRX25038172,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25038172.h5ad,success,,PRJNA1127657
SRX26487578,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26487578.h5ad,success,,PRJNA1177414
SRX24312770,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312770.h5ad,success,,PRJNA1102355
SRX26735837,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26735837.h5ad,success,,PRJNA1186577
SRX26735834,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26735834.h5ad,success,,PRJNA1186577
SRX10152687,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX10152687.h5ad,skip,too_few_cells,
SRX27123182,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27123182.h5ad,skip,excessive_cell_dropout,
SRX27291571,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291571.h5ad,success,,PRJNA1208088
SRX27291594,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291594.h5ad,success,,PRJNA1208088
SRX27291604,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291604.h5ad,success,,PRJNA1208088
SRX27291593,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291593.h5ad,success,,PRJNA1208088
SRX27291591,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291591.h5ad,success,,PRJNA1208088
SRX27291592,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291592.h5ad,success,,PRJNA1208088
SRX27291605,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291605.h5ad,success,,PRJNA1208088
SRX27291600,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291600.h5ad,success,,PRJNA1208088
SRX27291570,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291570.h5ad,success,,PRJNA1208088
SRX27291597,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291597.h5ad,success,,PRJNA1208088
SRX27291607,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291607.h5ad,success,,PRJNA1208088
SRX27291598,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291598.h5ad,success,,PRJNA1208088
SRX27291590,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291590.h5ad,success,,PRJNA1208088
SRX27291620,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291620.h5ad,success,,PRJNA1208088
SRX27291563,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291563.h5ad,success,,PRJNA1208088
SRX27291616,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291616.h5ad,success,,PRJNA1208088
SRX27291609,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291609.h5ad,success,,PRJNA1208088
SRX27291603,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291603.h5ad,success,,PRJNA1208088
SRX27291619,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291619.h5ad,success,,PRJNA1208088
SRX27291617,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291617.h5ad,success,,PRJNA1208088
SRX27291614,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291614.h5ad,success,,PRJNA1208088
SRX27291613,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291613.h5ad,success,,PRJNA1208088
SRX27291587,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291587.h5ad,success,,PRJNA1208088
SRX27291622,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291622.h5ad,success,,PRJNA1208088
SRX27291595,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291595.h5ad,success,,PRJNA1208088
SRX27208867,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27208867.h5ad,skip,too_few_cells,
SRX27208869,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27208869.h5ad,skip,excessive_cell_dropout,
SRX27208873,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27208873.h5ad,skip,too_few_cells,
SRX27208878,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27208878.h5ad,skip,too_few_cells,
SRX27208876,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27208876.h5ad,skip,too_few_cells,
SRX27208872,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27208872.h5ad,skip,excessive_cell_dropout,
SRX27208875,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27208875.h5ad,success,,PRJNA1204132
SRX27208877,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27208877.h5ad,success,,PRJNA1204132
SRX27208868,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27208868.h5ad,success,,PRJNA1204132
SRX10327364,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX10327364.h5ad,success,,PRJNA713903
SRX27291551,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291551.h5ad,success,,PRJNA1208088
SRX27291556,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291556.h5ad,success,,PRJNA1208088
SRX27291559,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291559.h5ad,success,,PRJNA1208088
SRX27291561,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291561.h5ad,success,,PRJNA1208088
SRX27291560,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291560.h5ad,success,,PRJNA1208088
SRX27291553,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291553.h5ad,success,,PRJNA1208088
SRX27291565,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291565.h5ad,success,,PRJNA1208088
SRX27291568,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291568.h5ad,success,,PRJNA1208088
SRX27291569,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291569.h5ad,success,,PRJNA1208088
SRX27291552,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291552.h5ad,success,,PRJNA1208088
SRX27291566,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291566.h5ad,success,,PRJNA1208088
SRX27291562,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291562.h5ad,success,,PRJNA1208088
SRX27291574,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291574.h5ad,success,,PRJNA1208088
SRX27291554,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291554.h5ad,success,,PRJNA1208088
SRX27291576,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291576.h5ad,success,,PRJNA1208088
SRX27291572,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291572.h5ad,success,,PRJNA1208088
SRX27291564,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291564.h5ad,success,,PRJNA1208088
SRX27291580,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291580.h5ad,success,,PRJNA1208088
SRX27291567,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291567.h5ad,success,,PRJNA1208088
SRX27291550,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291550.h5ad,success,,PRJNA1208088
SRX27291578,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291578.h5ad,success,,PRJNA1208088
SRX27291584,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291584.h5ad,success,,PRJNA1208088
SRX27291582,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291582.h5ad,success,,PRJNA1208088
SRX27291555,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291555.h5ad,success,,PRJNA1208088
SRX27291588,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291588.h5ad,success,,PRJNA1208088
SRX27291557,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291557.h5ad,success,,PRJNA1208088
SRX27291558,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291558.h5ad,success,,PRJNA1208088
SRX27291599,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291599.h5ad,success,,PRJNA1208088
SRX27291589,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291589.h5ad,success,,PRJNA1208088
SRX27291624,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291624.h5ad,success,,PRJNA1208088
SRX27291621,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291621.h5ad,success,,PRJNA1208088
SRX27291623,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291623.h5ad,success,,PRJNA1208088
SRX27291612,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291612.h5ad,success,,PRJNA1208088
SRX27291611,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291611.h5ad,success,,PRJNA1208088
SRX27291610,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27291610.h5ad,success,,PRJNA1208088
SRX10327365,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX10327365.h5ad,success,,PRJNA713903
SRX27358284,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27358284.h5ad,success,,PRJNA1210996
SRX27358287,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27358287.h5ad,success,,PRJNA1210996
SRX27358292,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27358292.h5ad,success,,PRJNA1210996
SRX27358285,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27358285.h5ad,success,,PRJNA1210996
SRX27358288,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27358288.h5ad,success,,PRJNA1210996
SRX27358291,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27358291.h5ad,success,,PRJNA1210996
SRX27358294,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27358294.h5ad,success,,PRJNA1210996
SRX23724110,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724110.h5ad,success,,PRJNA847631
SRX23724101,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724101.h5ad,success,,PRJNA847631
SRX23724094,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724094.h5ad,success,,PRJNA847631
SRX23724095,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724095.h5ad,success,,PRJNA847631
SRX23724097,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724097.h5ad,success,,PRJNA847631
SRX23724124,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724124.h5ad,success,,PRJNA847631
SRX23724103,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724103.h5ad,success,,PRJNA847631
SRX23724088,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724088.h5ad,success,,PRJNA847631
SRX23724120,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724120.h5ad,success,,PRJNA847631
SRX23724122,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724122.h5ad,success,,PRJNA847631
SRX23724100,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724100.h5ad,success,,PRJNA847631
SRX23724102,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724102.h5ad,success,,PRJNA847631
SRX23724123,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724123.h5ad,success,,PRJNA847631
SRX23724125,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724125.h5ad,success,,PRJNA847631
SRX23724081,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724081.h5ad,success,,PRJNA847631
SRX23724084,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724084.h5ad,success,,PRJNA847631
SRX23724083,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724083.h5ad,success,,PRJNA847631
SRX23724087,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724087.h5ad,success,,PRJNA847631
SRX23724107,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724107.h5ad,success,,PRJNA847631
SRX23724099,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724099.h5ad,success,,PRJNA847631
SRX22996340,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22996340.h5ad,success,,PRJNA1055415
SRX25318271,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25318271.h5ad,skip,too_few_cells,
SRX24841619,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24841619.h5ad,success,,PRJNA1121368
SRX25319044,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319044.h5ad,success,,PRJNA1135481
SRX25319043,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319043.h5ad,success,,PRJNA1135481
SRX25507030,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25507030.h5ad,skip,cell_type_all_missing,
SRX25507022,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25507022.h5ad,skip,cell_type_all_missing,
SRX23724098,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724098.h5ad,success,,PRJNA847631
SRX23802731,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23802731.h5ad,success,,PRJNA847631
SRX23802736,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23802736.h5ad,success,,PRJNA847631
SRX23724090,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724090.h5ad,success,,PRJNA847631
SRX23802732,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23802732.h5ad,success,,PRJNA847631
SRX23724074,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23724074.h5ad,success,,PRJNA847631
