srx,"CD4-positive, alpha-beta T cell",natural killer cell,B cell,"CD8-positive, alpha-beta T cell",intermediate monocyte,classical monocyte,monocyte,macrophage,,basophil,lung multiciliated epithelial cell,plasma cell,pulmonary alveolar type 2 cell,club cell,respiratory tract goblet cell,pulmonary alveolar type 1 cell,capillary endothelial cell,endothelial cell of lymphatic vessel,basal cell,neutrophil,adventitial cell,endothelial cell of artery,vein endothelial cell,alveolar adventitial fibroblast,mature NK T cell,bronchial smooth muscle cell,pericyte,sebocyte,melanocyte,T cell,smooth muscle cell,endothelial cell,fibroblast,mast cell,erythrocyte,"naive thymus-derived CD4-positive, alpha-beta T cell",hematopoietic precursor cell,non-classical monocyte,platelet
SRX17412813,1.9029300052758793,3.2778448676841667,0.8268850798094228,2.8298056150972624,1.8700900460909735,1.9146484037891762,,1.231852750424918,,,6.894817763307944,0.792174300163061,5.328470940754134,,,,5.519410906453652,,3.7258366506506557,,4.273329386561674,,,4.273329386561674,,,,,,,,,,,,,,,
SRX17412818,2.0663657130901054,,1.452495508649107,,2.384053934459658,2.694547204415658,,0.7396948155403227,,4.512259306991512,,0.838803600450067,,,,,,,,,5.3058084295240855,,,,,,,,,,,,,,,,,,
SRX17412820,0.7477016590663799,3.394647681809395,1.3138956067137708,1.4345854587439328,2.5669950243103763,2.760313701187451,,3.0415770584506214,,,,2.0660488243510247,5.303780748177103,,,4.806406192874891,3.832800554842517,7.008324864650932,,,5.208623515136763,,,5.208623515136763,2.3702125949997956,,,,,,,,,,,,,,
SRX17412811,0.9095896033990031,1.2785163861976634,0.37076265583059875,1.2785163861976634,2.0738609855925696,2.1878441627316034,,1.7087196557817157,,6.750920247273806,4.655226904877286,0.46692355867547264,,5.275226103556161,5.252693753962271,6.860122619317154,3.9011517512838907,7.448942236470171,2.024128068070357,,,,,,1.2337302273316686,,,,,,,,,,,,,,
SRX17412807,1.7612394905971493,3.691573691352192,0.19075901443787233,3.580589161666487,3.417480128923408,3.613907197761868,,0.2650012457231136,0.2679372132772504,,5.515969709942561,0.27905671820092814,,,5.141549567887864,5.4949443660808255,2.501714448276906,,,,,,,,,,,,,,,,,,,,,,
SRX17412821,1.3889072042082709,3.781271987006214,1.4227827449456467,3.1687118738147495,2.352716993106862,2.606598139754639,,1.2365660046519027,,,5.12929877155316,1.1728705835601407,,,,,5.353577684034282,7.336217256213032,,,5.8622860678806195,,,5.8622860678806195,,,,,,,,,,,,,,,
SRX17412817,2.4176224782896436,4.292296347426299,0.6783910787628787,3.9030028206414134,1.5965523052699937,1.8963042463471613,,1.5749701552215347,,3.960384337701401,6.072170533061796,1.1386406635640383,,,,6.302043265820928,3.892013080850377,6.340659368987697,4.867425656918238,,5.659161548037665,,5.357147491776266,,,,6.481665875234681,,,,,,,,,,,,
SRX17412816,2.263106717539536,4.362047682109558,1.3906846088839628,3.1087785187098103,3.2670671912317855,2.9361252396343147,,0.7526076903294804,,4.770263915532388,5.328411301482171,1.4045267111081756,4.086692634936065,,4.668713386030379,,3.644399776725518,6.5912937744870685,3.8273822839878586,,4.824395770283178,,6.382707152675651,4.974622414038573,4.362047682109558,,,,,,,,,,,,,,
SRX17412823,2.9771530791621776,,1.3216029647492802,,1.7841918434966912,1.8618980942702827,,0.3845568009413338,,,4.54849880151443,0.4294252821187761,,,5.718087583960517,,,,,,,,,,,,,,,,,,,,,,,,
SRX17412828,3.1886303999202417,,1.4444294409516754,4.65977414025737,2.0030836450751424,2.6678785837284233,,0.5387647932244345,1.007892021035112,,4.469926095020997,1.08438000124065,,,4.667031316737199,5.27665617639743,3.8010087271871718,7.236014191900085,4.650704172442788,,6.139152652647495,4.988086678456499,4.988086678456499,,,,,,,,,,,,,,,,
SRX17412829,1.9465322488055705,5.157239741811197,1.4144707252614195,4.211008322418606,2.46039259966845,2.00586843864817,,0.7241495220807146,,6.938599455335857,4.641623848809444,0.60096290265705,,5.121334983083496,4.500963202805996,,,6.028221043947765,4.594136277760234,,6.16600995143893,,6.314108590428064,,,,,,,,,,,,,,,,
SRX17412833,,,0.23456517694908488,,,,,0.5760293759511483,,,1.6029964235514178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX17412830,2.5838844374715397,3.5474636439177907,1.3318013170731984,3.5474636439177907,1.6089429455219728,2.079327124394165,,0.4206324492951058,,,5.801224409689371,0.655542979477998,,,,,,,,,,,,,3.5474636439177907,,,,,,,,,,,,,,
SRX17412827,2.7976401876278394,4.835876343198114,1.3756376196455198,3.434066852018248,1.9683459120328544,2.3712065102835482,,0.6698774589572508,,6.557774489275379,3.9891308497645417,0.44956349906430765,6.614821113207367,3.941549226448166,3.8716205630010894,,,6.61510766434133,3.8322179872787245,,7.365129411332982,,6.61510766434133,,4.835876343198114,,,,,,,,,,,,,,
SRX17412831,3.583932761074139,4.2120125966869795,1.5434363462941914,4.2120125966869795,2.0811039564962828,2.3832125481075352,,0.645492476612772,,,2.740705856766237,2.425558111339892,,,3.8187098915326496,,,,4.230714110662483,,6.6953348355322975,,6.516876358928882,,,,,,,,,,,,,,,,
SRX17412824,2.938529992040717,5.340543773054709,1.3523733986058804,3.894747584071735,1.2028358908312724,1.6472253195357727,,0.5708965084049706,,,4.049000941758828,0.36730551706296305,4.072054937128808,4.072054937128808,3.8012183062786313,,,,3.587207646531752,,5.852442811586142,,,,,,,,,,,,,,,,,,
SRX17412825,2.7922759908917882,,1.4737391586270432,4.7345272317299205,1.7321340439038746,2.20677388073802,,0.7993075792135096,,,5.384399208385388,1.0652177758615373,,,5.135345543809703,,3.6181846152692,7.126902986093024,4.541968513038793,,3.746747553535486,4.140842177050898,4.140842177050898,,,5.3520800640694155,5.5054146093467535,,,,,,,,,,,,
SRX17137139,0.8974877073713035,,1.0795791833053123,,,,,2.451097761145835,0.984029406088204,,,1.1279638394457776,3.5070248847549186,,1.0973966811560687,,,,0.09934652816411547,,0.24072545242198548,,1.3205056738038288,,0.6843834247950475,,,,,,,,,,,,,,
SRX17412837,3.4500403183205286,3.9078019633210053,0.8574300767855103,3.9078019633210053,1.1834608544300524,1.394612839779034,,0.5622791086450633,,,5.605532478306802,0.5153498781590801,,,,,4.375255428231515,,,,3.4799303429455657,,4.970689669276395,,3.711674793418711,5.943148823306367,,,,,,,,,,,,,
SRX17150749,,,0.0,,,,,0.0,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,
SRX17412839,2.988674909708392,4.779259720372377,1.7908143092577447,3.5687451854289214,2.233561487105653,2.667386268476935,,0.5777187379601295,,,4.215096985273501,0.49127212104402346,,,5.716114874797372,,5.613695107373212,,4.538763697749608,,4.101242555667269,,6.237249364835767,4.6654368496822975,,4.104329051213804,,,,,,,,,,,,,
SRX17412840,4.134127290855859,,1.473126614294909,4.949439645870523,2.6927222322343427,2.700783541382266,,0.23477739654849394,,,4.5371998038219825,1.3340503282589429,,,5.455625033207562,,,4.891724148014236,,,4.891724148014236,,,,,,,,,,,,,,,,,,
SRX17150750,,,0.0,,,,,0.0,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,
SRX17412832,2.930590642936592,,2.016800994068288,4.118723188028674,2.2627534799170483,2.2060697665438793,,0.7434828077101453,,,2.1173053725258764,,,4.610352133200462,3.432888394642745,,,,3.652396299374054,,,,,,,,,,,,,,,,,,,,
SRX17412842,2.1337715683695553,,1.33894045150538,3.5962570043739936,2.611416254312014,2.7541482544836504,,1.7249016362016387,,,4.350589683663142,1.0438957114218763,,,4.797592661022876,5.536597647726886,2.9465957788000647,5.097329870709677,4.08691765288465,,2.774203101799339,3.2763000117549965,3.236477777388747,3.003289657276261,,3.440536519210769,3.850922646517547,,,,,,,,,,,,
SRX17412846,3.533574364701649,4.944739856761327,2.2685702958979728,3.4762008894724037,3.0342630315049086,3.4156305907736875,,0.3571910230450116,,,5.1067588377814594,3.384906400706542,,,,,,6.604664415163705,,,5.4411656828808255,,,,,,,,,,,,,,,,,,
SRX17412834,2.9103663580332153,4.125197456264695,1.272521207439404,3.781365434288361,2.0593334029706667,2.4722261929580194,,0.5741047254613038,,,3.521343985240781,0.35604043716606903,,5.140045220672008,4.291467859032759,,,,5.140045220672008,,,,,,4.125197456264695,,,,,,,,,,,,,,
SRX17412843,2.3734375344343954,2.87872237846191,1.2448564089051761,2.7937875212235728,2.7544902146794805,2.841734015571181,,0.9701247774876631,,,5.17497338616618,0.5578045914587965,,,4.237294557751361,4.481225460492201,3.9069199444378837,6.694820933591491,3.958046106421751,,3.35662416482519,3.5893245054858425,4.014149894130467,3.883087571023312,,3.8856156104779394,3.8580271635564407,,,,,,,,,,,,
SRX17412844,3.600248631727622,,1.6726761427750683,,2.133695830981981,2.6147002191259223,,0.5209056878124811,,,4.322273759482076,0.7206459778459745,,,4.958337643113755,,3.9078551516819813,,4.5402942267909685,,4.801439411847187,4.041290661685554,4.941812585931043,,,,,,,,,,,,,,,,
SRX17412847,2.499265067567862,4.98048298602237,1.5263414570904086,3.5853983072916797,2.225147336467095,1.9523334560312382,,0.7754415529919648,,,4.146035117693451,0.9020545309679702,,,5.4644193333403495,,5.357302258670061,6.593702350285316,5.310257188332616,,5.098098571887127,,5.593702350285316,4.916076779660146,,5.635683605583048,5.743212195596433,,,,,,,,,,,,
SRX17412849,2.073907173296489,2.8281840020719513,1.8710421481386665,2.146575853513503,4.026771159313591,,,1.5735185492369073,,,4.060378261477796,2.156870581333784,,,,,,,,,4.473139172670009,2.8428767383037545,3.0021757700007314,,,5.16749417518755,,,,,,,,,,,,,
SRX17412845,3.342341522136425,,1.4394900924247926,3.667115859666245,2.5183192739753406,3.0040759433629582,,0.45989197376313734,,,4.324518478758856,0.3188761411838405,,,5.271036419183323,,2.5788935170513527,6.5427555212903235,4.065027903051047,,4.178857135864677,4.677685101376433,4.677685101376433,4.215684123127002,,5.342705604495497,5.58967922825521,,,,,,,,,,,,
SRX17412852,3.0828127427001117,4.2208302175661645,1.9870662018287022,3.3320923548432186,2.2998310248998726,2.2198919002864335,,0.7152166119233956,,,4.326624881588762,1.080409424416243,,,,,5.603592122743857,,,,4.440795901508072,,,,,,,,,,,,,,,,,,
SRX17412848,2.152085227023528,3.145735535875242,1.0929079153191723,2.1100536737484914,2.1292400887394334,2.03888367694857,,0.6275426618045271,,,4.408074636279099,0.5120155600889204,,,6.653958593312688,,,,,,6.679377177594208,,,,2.82066180155404,,,,,,,,,,,,,,
SRX17412835,2.293232341775985,4.355196774798715,1.6179269984372886,3.1825208121099418,2.173438154252144,2.6361311725118823,,0.8264909038781955,,7.048256309401811,3.7742170200138374,1.1174974336120909,,4.8130537890019385,4.175543102835248,,,6.902727987324441,4.57592268616447,,6.325220052818216,,7.212643127302694,,4.172375971283509,,,,,,,,,,,,,,
SRX17412836,3.3167531793289022,5.19332185941603,1.278289988221605,4.887835564875299,2.1099782802463443,2.5574749334140465,,0.4972531637367128,1.1951991461656302,6.598355250738348,4.163994329017176,3.0490050656496224,,,6.42337428771861,,4.62111209138907,5.320034794037044,4.559173858387036,,4.063341403133767,4.526995930038765,5.435655069347252,4.129756730638563,,4.697710453447732,4.540712073413843,,,,,,,,,,,,
SRX17412841,2.5178704023115857,,1.9210588356957052,2.9750449778004975,2.2291014689964337,2.5580347629259372,,0.687946165661403,,,3.1506355863425046,1.5034089661903873,4.51280882867569,5.047859731200889,4.00333135927517,,,,4.541846571686629,,5.57198012018773,,5.213892196421743,,,,,,,,,,,,,,,,
SRX17412850,4.0054577174743065,,1.914502552447871,,,3.969620242788559,,0.2832400615282404,,,6.975476205734256,1.3606709418746157,,,,,4.009722626359277,7.001502025165232,5.607750647270319,,3.7715896543794805,4.5159648738132,4.679573930277869,,,,,,,,,,,,,,,,
SRX17412851,3.59786990389043,,1.2865185588011185,,3.1009345149315646,3.3267690893928434,,1.1496008156802768,,5.962813398045825,5.315592056305513,0.7116608944090365,,4.2967126010891095,4.139791478268118,,3.703208238961413,5.480290646718305,2.813578836752401,,3.1276887600139736,3.0763529035716384,3.9591163351475736,3.742082532799941,,4.368290783111579,3.845502585050741,,,,,,,,,,,,
SRX17689199,2.6817786979436438,4.021249630468328,2.3817017436256167,3.486271251859318,3.017227087740125,3.7779384231028468,,1.053768302625626,,,5.189147400816555,2.15934638651877,4.0109076862468696,,5.3633173402810765,,3.553995113110845,6.55522820247068,,,5.257547653829994,4.118815074667425,4.291524798000514,5.257547653829994,,,,,,,,,,,,,,,
SRX17689204,1.5500121376162013,,1.3514408586489464,3.1708674436148736,2.039768534463574,2.5262909012882937,,1.095446074491448,,4.447211069926898,6.697373154381362,1.6112656438568318,6.116386574551139,,,,4.164748175675952,,3.9643146789814243,,4.349378892606842,4.663419619639973,4.397761469328726,4.410499291570377,,,,,,,,,,,,,,,
SRX17412854,2.1812294166244612,4.148082267455211,0.3636649428901687,3.961301813011139,2.1773609818416872,2.86906871837158,,0.5179615733089911,0.6955241863859285,,4.026219425568881,0.3006162817867764,,4.937181109428747,3.745866903634219,,4.599911474209976,6.780350482954724,4.295273877938771,,5.370098580928109,,,,4.148082267455211,,,,,,,,,,,,,,
SRX17689198,3.0234278722395267,,1.0348475862453852,,2.2455157475454093,,,2.306974390638452,,5.554588851677638,2.8974112457718406,0.47410677281383745,3.164067747188367,2.897900839474692,2.163672751815194,,2.0010718254196393,2.386747164735814,2.524975120290917,,3.178028134281063,2.386747164735814,2.3175699293951944,3.217749047386347,,4.847293603186895,3.1221831673237084,,,,,,,,,,,,
SRX17689201,2.2974152745970806,,1.8257496016009314,3.1883006849299105,3.2953682376215117,3.341069767258434,,1.3292978293083153,,5.3284398545532285,5.171292514110079,1.934544544642194,5.639373049766482,4.395311779998074,4.2959632459839625,,3.2061282634981763,6.5162236987568685,4.375283085505782,,4.159100128894547,2.7919336987926053,3.0142818036782812,4.488096520541713,3.3571088171881067,4.008864180280471,3.6662158191617134,,,,,,,,,,,,
SRX17689200,3.006908568646802,,1.774906255508115,3.6737537031684293,3.801736091262326,,,1.451645152320291,,5.58843929284423,2.9001234224925168,1.185297909956175,3.555839282686591,3.5196832708058947,2.2449238317638742,,1.9489555856147525,,3.302787519384439,,5.249165952551708,2.3831105254800318,2.723576637297195,,,4.89459502353297,4.5909117486962785,,,,,,,,,,,,
SRX17689197,1.8436138921904346,,1.7331234775568654,3.5285277920202778,3.2736749964189857,3.481032791731429,,1.5513373199357816,,3.792693075991167,5.2291499085214515,1.009777442245208,4.57100470838444,4.57100470838444,4.180395028310822,,3.17892091748203,5.96939006135943,4.300950229496438,,2.8245701867084088,3.6014739159301015,4.112677829005435,3.637504466961757,,4.007432129280805,4.052649774852147,,,,,,,,,,,,
SRX17689203,1.7588148603461529,,2.0187933350199634,2.1672443439896663,2.7495603470167875,3.418525964670496,,1.3581811971784044,,4.624351601908421,5.0531949007122945,1.5490912114195707,5.890421079490002,,5.159657536192561,,3.6243580547446124,,,,4.584192845057019,4.017331364312778,4.012781914507011,5.01216763245224,,5.708177232750144,4.803306958625107,,,,,,,,,,,,
SRX17689205,2.7029390380483367,,1.7139461632928115,3.79677706989009,2.234482820447705,2.7514794125694477,,1.72230755499144,,4.597997205775592,3.159290034075143,0.8466312907694447,,4.641498844412179,2.971620455512823,,,6.295469932601866,3.114634243411846,,3.199615925106097,2.896091847538277,2.9870648489095393,,,,,,,,,,,,,,,,
SRX17412853,1.9497572444816471,3.3783589002202277,1.393695580622228,3.0490976908141865,2.5797463913788694,3.2123246943389105,,0.6589748280041565,,7.189184616884303,4.601833352507941,1.3936762774132792,5.415496287168861,5.1911454881201875,5.098341064235393,,3.5516254054750993,,4.781539277396232,,5.410594960747608,4.992732852902447,5.410594960747608,,3.0807281762429164,,,,,,,,,,,,,,
SRX17689208,2.91524035866673,3.7014002341824903,1.8884749732565913,2.8771705315208265,3.0386150535825007,3.39619271278809,,2.0204018376819084,1.0888553632232083,5.852709557457455,4.357420232443511,0.9558599968886993,4.678583130132346,,4.204605578245423,,2.2456385710948066,4.904471224887814,3.631422655564774,,2.9156503853761833,2.393040495570227,2.4500976117375126,3.8527095574574552,,5.1028305936485445,,,,,,,,,,,,,
SRX17664572,0.7127473054932408,,0.014991256640180438,,,,,0.5833215828481408,1.724775638352633,,1.760692372483857,1.2310245575670848,,,,,,,,,,,1.13536117689998,,,,1.4141382585520756,,,,,,,,,,,,
SRX17689209,1.9754671938940316,3.6585655907611545,1.6345820028002738,3.386452121418072,2.3907870424538045,2.7073710385695815,,2.516389354504959,,,,2.0291315329752098,3.9589211459671594,,,,2.6803224538452106,4.18142799709405,1.2554732464704779,,2.665520872450856,3.11162153109367,,4.621361147817464,,,,,,,,,,,,,,,
SRX17689210,3.1117640256967625,,2.832547313525963,4.119536716505576,3.1325951880387737,3.6912401145082705,,2.8442155706334136,,6.154428665119144,3.517700733274049,1.6912359448800967,,,4.391158807315927,,1.84388476247495,3.9722102183522834,4.127898141075769,,2.000802970981266,2.0834765506538626,2.0151007782896824,3.2288073807341773,,4.412121567186015,3.677042891321553,,,,,,,,,,,,
SRX17896694,,,0.6433182691775534,,,,,,,,,,,,0.6943979863313574,,,,0.07115550530977514,,,,0.4958626062422252,,,,,,,,,,,,,,,,
SRX17896691,0.9426085810685522,,1.4942630644132138,,,,,,,,,2.658295462702837,0.8632821589289984,0.1467468033691696,0.2132970656083837,,,,0.0955204061530642,,,,0.3941543749840892,,,,,,,,,,,,,,,,
SRX18248068,1.9919293544095589,2.888080446153617,1.288360285979656,2.8189206067376382,4.383582612801152,4.134885142504034,,1.5637611817231218,,5.363404730863522,3.2580845751667735,2.0755013444262693,2.6910467729079284,,4.913265585501896,5.625239242351485,2.598277028648113,,,,5.238259755001644,,,,2.3538246937516036,,,,,,,,,,,,,,
SRX18248067,1.6856108317921412,,2.052149508654578,3.463442911436234,2.9749536617974193,4.043604590924232,,2.257528719009464,,5.365527121891225,,1.2709508737272066,3.6035202603677434,2.157637563503531,2.51934807060479,3.685407388129729,3.6794500222986843,,2.626923783826746,3.973209699112465,3.741628015334479,4.518368859895594,4.790937431273566,5.12451902238743,,,4.2127609512126485,,,,,,,,,,,,
SRX18248063,2.5035853054217725,,2.091693638187957,2.8322623702165406,2.0211388372066064,2.1149892770840064,,0.807537725915966,,5.975108799095055,4.712269831048175,3.222660245905415,2.5470670158911095,2.578898999830946,3.9784298287344937,,2.416726430784303,,2.3488640185670984,,,4.967876286711546,5.422452309129209,,,,,,,,,,,,,,,,
SRX19162066,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX18248069,1.6888239529759599,,0.9654559541107561,2.1976430937423674,2.853254018208294,2.845782377790655,,1.1308070280435685,2.8822425472254554,3.672579671856113,5.516121354078626,1.6587227840128214,2.433967227813695,2.433967227813695,2.433967227813695,2.433967227813695,1.3897926980915563,,1.5569833292887787,,5.078823033078649,5.418929942927372,6.006260560169998,5.561484908259383,1.9416201120334928,5.356520985782403,,,,,,,,,,,,,
SRX18248065,1.0479868633576934,,0.8775380156827507,2.177401985431208,4.565934207021623,4.678821207604964,,4.805840477744078,1.633197260121501,6.2599256084265615,4.99353276104304,1.8535712404531233,4.9335072263871425,4.957799475313129,3.3063783420716257,4.652679788033476,2.8374356038267754,,1.8079816969203655,,2.324137723834605,4.481565640931884,2.822681549458667,3.6180763143338157,,3.1009917505621223,3.1608902889117885,,,,,,,,,,,,
SRX19215444,,,0.3411132219159871,,,,,,,,,,,,0.7479154733006979,,,,0.006703454237341368,,0.14899334655777205,,0.6382107165036748,,,,,,,,,,,,,,,,
SRX18248066,2.1183073201643783,3.0866010071013448,1.8861688292198076,2.3917715590326956,3.428442474086939,3.81370802175546,,1.762831249971089,,3.127431698608303,5.697959655302965,1.0705567618478227,3.5233841289800347,,6.4812376790847415,5.108832572055021,3.913691264511024,,4.051643655417756,5.407976949472916,3.368623520832046,5.059173363979044,,3.315651658745865,2.8889695070308283,3.554967612019061,4.435640593942725,,,,,,,,,,,,
SRX18248062,3.5571437396490624,,2.6911987157123813,4.2989906169193075,,4.989102774960954,,0.3580246567673104,,6.6654080150095,3.286673035424646,2.7496219772557597,6.79149764529768,5.095092745028698,5.036260962449382,,5.00586431692536,,5.0222964000589485,,,7.602227294135941,,,4.259698179807755,,,,,,,,,,,,,,
SRX19233503,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX18248064,1.4048063558049992,4.2265605721155595,0.30884405705302337,3.2993966878258276,4.752244974134419,4.740094126995675,,0.3434174038568386,0.8095671781094108,7.952906831942422,4.405681760456007,0.3532164533501687,6.8535766565315095,5.630756261692255,3.531298101368847,7.266073068690357,2.887604124863838,,4.667545103408164,,6.139103422813949,5.555730098976815,5.643638481069947,6.086349483390972,2.9113864628776813,7.084782311040765,6.609316856062426,,,,,,,,,,,,
SRX19704117,1.620678277715514,4.340880026416188,0.6740286332690021,2.449973082872873,3.1574014025668244,3.8882383348973053,,3.1174246828940575,0.698548482344297,,1.6385663285192125,0.5759124072835228,1.6823144356550328,1.4369748008666725,1.7612641808106433,1.6823144356550328,2.8066366470122865,,2.049154991507093,,3.805006794922109,2.5402818985774553,,,3.9106975706828138,,,,,,,,,,,,,,
SRX19320094,0.8181911319321592,,0.16139531107744715,,,,,,,,,0.8800243513380547,,,,,,,1.2506915216003898,,,,,,,,,,,,,,,,,,,,
SRX19233504,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX19704126,2.5614486042425355,,0.709281559749272,,2.091826043051171,1.955909456549504,,1.3614231335735243,1.5053646056461625,,3.7635371641372637,0.5996328838228348,,,3.0049234114479524,,0.855014377338738,,4.01759502421267,,3.9189796520401927,2.250247926699919,2.1718109694285475,,,4.425742282844159,3.990370172148077,,,,,,,,,,,,
SRX19704122,2.980625574667753,,0.9832274036506423,,2.6475358746312074,2.445184079967083,,1.729136466762015,,,1.4166380424276361,0.707148208429539,,,3.0143588116806486,2.845167965347902,3.010120806239159,,2.857861269369471,,4.329795768964458,2.8383123030235557,3.8756502027474675,,,,,,,,,,,,,,,,
SRX19704118,2.9325850102094937,,1.167095318530275,3.48084492515315,2.3985670383063638,2.3959087288266487,,2.0553499156381454,,,1.5631926847128526,0.6709505428907636,,4.27573698036013,3.594909459251427,3.924419541556329,2.388376392946384,5.521872193413205,3.814581723827709,,3.976643385823225,2.6089450733467827,3.120019789345054,,,,5.0564556011533375,,,,,,,,,,,,
SRX19704127,2.7813731300332396,,0.8436654427786398,,2.4007419008560884,2.5381493283713716,,1.6366451862785287,1.9688639296894872,7.044394119358453,4.271826531642412,1.3116677174841016,,3.0248033910005727,2.968606703146278,2.7574096635075662,1.2744366540462357,2.6396541080642026,3.908963063371566,,3.843099754367343,2.6401355450630417,2.774061666548612,,,4.221429029022174,3.7730254790326163,,,,,,,,,,,,
SRX19704128,1.1756794808650872,,0.5863895537978328,,1.3058166491335426,1.5666221426306812,,0.7763651102899616,,,5.598108233959635,0.40643801823555237,3.194344492189845,,4.643811142552954,4.761697260007669,2.366412021882758,,4.329739883242573,,,4.875399425101233,5.677022926032092,,,,,,,,,,,,,,,,
SRX19264641,,,0.4360841408124618,,,,,,,,,4.14220071160047,,,,,,,0.017057348988482757,,,,0.4074651632182598,,,,,,,,,,,,,,,,
SRX19704147,1.6597269928717255,,0.9707670255205656,,,,,0.48624432100392606,,5.3722331767354286,3.2134393941847272,1.2621531357434055,3.4643087616338075,,5.4185834124233025,5.574987160185896,2.235274922896236,,,,,6.663464474399873,,,,,,,,,,,,,,,,,
SRX19704139,2.9487307945179544,,1.0601751919253921,1.5228718446423657,4.35132823226256,4.014628399719353,,2.892112215466617,,,4.7364804501957565,0.515450815555854,1.5286418292602817,2.269750798961254,4.867013312997094,1.4704547612639725,1.1128656788809574,5.013528355979421,4.1033897281103675,,3.520015475543832,1.8954036554658902,,4.621194178492987,1.4594649319376338,4.738977980363245,3.4975918029605944,,,,,,,,,,,,
SRX19704142,1.8446564261855547,4.619383540577219,1.1935420738331397,2.9962009900047013,3.587246179176561,3.7842563098412954,,3.440916590045788,1.1094849321078835,,0.9232433453391861,0.6648353902971519,,4.731379880549739,3.293421361538717,5.748367831823473,2.9366519313870696,6.383297162650441,2.772475997299042,,4.677371692799001,3.301305969094915,,,3.53451104621849,,,,,,,,,,,,,,
SRX19192164,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX18248070,3.211602939852102,,2.008314022692841,4.261745325287005,,3.777264524391065,,0.19011653519115884,,7.9842889820192795,6.2534948313321435,1.6688482662204358,4.7502336431572525,4.613245614684062,6.571193577930155,,3.909962994276438,,,,,,,,4.209135168208022,,,,,,,,,,,,,,
SRX19704150,0.7156237152771792,,0.5796101945107324,,1.2409003427180583,0.9532312149976172,,0.43410158132344934,,4.979994308196953,,0.6859541862244446,,,,,0.8837818240625831,,,,,,,,,,,,,,,,,,,,,,
SRX19704148,1.1521252375192126,,0.41625657892557905,,1.2387435412275905,0.9711268853742702,,0.4189748781559608,,7.466318004222538,3.907751266073946,1.0016745944553969,,3.299768312410048,3.2933094835215835,,0.8781016168591135,,4.437428468504739,,,,,,,,,,,,,,,,,,,,
SRX19704149,,,0.012268501299304471,,0.03056290707431522,0.03056290707431522,,0.03056290707431522,,6.271240681438512,6.9631183860761805,0.019844438055194993,,,,,0.16676195969792937,,,,,,,,,,,,,,,,,,,,,,
SRX19704152,2.316954862116896,6.251636772840973,0.4890642385630678,3.8603035368691536,2.927782452053348,2.8975722621569253,,2.9764218615055587,1.2360361728396305,6.144604922183839,4.241461461623353,0.9303344232917303,5.3006080128725195,4.671978345231523,4.293030782713334,4.573774961897356,1.0939339954550416,6.719343816116076,2.9043205784381545,,5.356614157545494,3.4213275081998793,4.0277793427045445,,3.769241376509978,6.625451609393304,6.301361390807694,,,,,,,,,,,,
SRX19704151,2.870517330302406,,0.7862887445686857,,1.4670911187043099,1.6630603260950023,,0.900496846578675,2.9904120397032408,6.37060815744353,3.5560870633341244,1.5193616060737813,,4.247559668415595,3.5763954412680885,,1.2861081399540018,7.451528152827098,1.937394943059626,,2.7765968231355225,4.529826136343414,4.94251450533924,,,,,,,,,,,,,,,,
SRX19704144,1.1846906030233775,,0.7570783500837974,3.3421326167835215,2.1736869433519788,2.356689729915688,,2.441449721931365,1.0122180241188385,,4.375410723739265,0.4226220019144228,1.9114193975995502,2.2681557303218733,5.098046036714692,1.8712859338285392,2.3882689980698153,4.7301202594065765,1.5040329592271713,,2.4502283939287817,2.2378741442498047,4.458153785305337,,2.4836283292354784,,,,,,,,,,,,,,
SRX19704143,2.367240269804323,,0.9183425536257913,4.176600087311007,3.022195165506646,3.2619157945315536,,2.718231368819497,0.6018325840344207,4.84303690590923,1.232681259462578,1.0350446578832597,,4.906297042953649,3.7929181934860337,5.378691576022841,3.0644467049658397,6.458457562552053,3.2437683825594776,,4.358081935058654,3.767165470003524,5.896510807120032,,3.6890752688111617,5.282409056022856,,,,,,,,,,,,,
SRX19704145,1.5491462699260792,,0.509399335239876,,,,,2.5154434739781824,0.7896749613322169,,0.7904080550286496,0.34029888637838024,,2.5813413539140253,1.6247453167123573,2.3260247510450336,0.6994050216055471,2.7928409431318006,1.9129230307101794,,3.6746581986110534,2.0297742088286705,2.7559126680148776,,,2.7265791627387124,1.5409601834664606,,,,,,,,,,,,
SRX19704156,2.5887415158505918,4.1979533133190285,0.9555585220921168,3.4436956663198734,2.7779105042648107,3.0062062754765284,,2.2442321862981993,1.1155239147247675,,2.969837252293226,0.7546225952549839,3.663289306925616,2.0338527649193754,1.835884703214142,3.50165458635679,2.737425848317745,6.663370491120776,2.2596681161256393,,4.357874118742611,2.7539237122070164,4.339864722800361,,3.676437446108308,5.172501490310353,,,,,,,,,,,,,
