position,srx,status,r2_file,timestamp,error
649/801,SRX8372494,success,clustered_20260509/SRX8372494_clustered.h5ad,2026-05-10 00:27:03,
653/801,SRX9495612,failed,,2026-05-10 00:27:04,"ValueError: Found array with 0 sample(s) (shape=(0, 0)) while a minimum of 1 is required."
645/801,SRX10425170,success,clustered_20260509/SRX10425170_clustered.h5ad,2026-05-10 00:27:07,
652/801,SRX9768488,success,clustered_20260509/SRX9768488_clustered.h5ad,2026-05-10 00:27:26,
647/801,SRX8372495,success,clustered_20260509/SRX8372495_clustered.h5ad,2026-05-10 00:27:26,
651/801,SRX9127142,success,clustered_20260509/SRX9127142_clustered.h5ad,2026-05-10 00:27:43,
616/801,SRX23802735,success,clustered_20260509/SRX23802735_clustered.h5ad,2026-05-10 00:27:48,
615/801,SRX23724073,success,clustered_20260509/SRX23724073_clustered.h5ad,2026-05-10 00:27:57,
658/801,SRX10048393,success,clustered_20260509/SRX10048393_clustered.h5ad,2026-05-10 00:28:23,
659/801,SRX9768485,success,clustered_20260509/SRX9768485_clustered.h5ad,2026-05-10 00:28:23,
657/801,SRX9127143,success,clustered_20260509/SRX9127143_clustered.h5ad,2026-05-10 00:28:43,
655/801,SRX9430527,success,clustered_20260509/SRX9430527_clustered.h5ad,2026-05-10 00:29:15,
664/801,SRX9768483,failed,,2026-05-10 00:29:17,"ValueError: Found array with 0 sample(s) (shape=(0, 193)) while a minimum of 1 is required."
661/801,SRX10048396,success,clustered_20260509/SRX10048396_clustered.h5ad,2026-05-10 00:29:34,
663/801,SRX10008476,success,clustered_20260509/SRX10008476_clustered.h5ad,2026-05-10 00:30:13,
667/801,SRX9495614,failed,,2026-05-10 00:30:15,"ValueError: Found array with 0 sample(s) (shape=(0, 0)) while a minimum of 1 is required."
650/801,SRX9927818,success,clustered_20260509/SRX9927818_clustered.h5ad,2026-05-10 00:30:17,
654/801,SRX9495616,success,clustered_20260509/SRX9495616_clustered.h5ad,2026-05-10 00:30:33,
646/801,SRX8372491,success,clustered_20260509/SRX8372491_clustered.h5ad,2026-05-10 00:31:00,
671/801,SRX9495610,failed,,2026-05-10 00:31:01,"ValueError: Found array with 0 sample(s) (shape=(0, 0)) while a minimum of 1 is required."
660/801,SRX10048395,success,clustered_20260509/SRX10048395_clustered.h5ad,2026-05-10 00:31:09,
656/801,SRX10048380,success,clustered_20260509/SRX10048380_clustered.h5ad,2026-05-10 00:31:20,
669/801,SRX10048376,success,clustered_20260509/SRX10048376_clustered.h5ad,2026-05-10 00:32:06,
670/801,SRX9127144,success,clustered_20260509/SRX9127144_clustered.h5ad,2026-05-10 00:32:15,
665/801,SRX10048375,success,clustered_20260509/SRX10048375_clustered.h5ad,2026-05-10 00:33:08,
673/801,SRX27113453,success,clustered_20260509/SRX27113453_clustered.h5ad,2026-05-10 00:33:10,
648/801,SRX8372496,success,clustered_20260509/SRX8372496_clustered.h5ad,2026-05-10 00:33:29,
676/801,SRX27113465,success,clustered_20260509/SRX27113465_clustered.h5ad,2026-05-10 00:33:43,
666/801,SRX10048373,success,clustered_20260509/SRX10048373_clustered.h5ad,2026-05-10 00:33:49,
662/801,SRX10048379,success,clustered_20260509/SRX10048379_clustered.h5ad,2026-05-10 00:33:59,
674/801,SRX27113459,success,clustered_20260509/SRX27113459_clustered.h5ad,2026-05-10 00:34:00,
675/801,SRX27113451,success,clustered_20260509/SRX27113451_clustered.h5ad,2026-05-10 00:34:02,
677/801,SRX27113457,success,clustered_20260509/SRX27113457_clustered.h5ad,2026-05-10 00:34:23,
678/801,SRX27113449,success,clustered_20260509/SRX27113449_clustered.h5ad,2026-05-10 00:34:42,
682/801,SRX10048397,success,clustered_20260509/SRX10048397_clustered.h5ad,2026-05-10 00:34:43,
681/801,SRX27113463,success,clustered_20260509/SRX27113463_clustered.h5ad,2026-05-10 00:34:48,
672/801,SRX10048385,success,clustered_20260509/SRX10048385_clustered.h5ad,2026-05-10 00:34:52,
679/801,SRX27113462,success,clustered_20260509/SRX27113462_clustered.h5ad,2026-05-10 00:34:54,
684/801,SRX9276336,success,clustered_20260509/SRX9276336_clustered.h5ad,2026-05-10 00:35:02,
680/801,SRX27113460,success,clustered_20260509/SRX27113460_clustered.h5ad,2026-05-10 00:35:25,
686/801,SRX8953167,success,clustered_20260509/SRX8953167_clustered.h5ad,2026-05-10 00:35:44,
687/801,SRX9246191,success,clustered_20260509/SRX9246191_clustered.h5ad,2026-05-10 00:35:49,
690/801,SRX9246197,success,clustered_20260509/SRX9246197_clustered.h5ad,2026-05-10 00:35:54,
691/801,SRX9276294,success,clustered_20260509/SRX9276294_clustered.h5ad,2026-05-10 00:36:08,
689/801,SRX9246200,success,clustered_20260509/SRX9246200_clustered.h5ad,2026-05-10 00:36:13,
692/801,SRX9246203,success,clustered_20260509/SRX9246203_clustered.h5ad,2026-05-10 00:36:48,
683/801,SRX10048389,success,clustered_20260509/SRX10048389_clustered.h5ad,2026-05-10 00:37:10,
694/801,SRX9246204,success,clustered_20260509/SRX9246204_clustered.h5ad,2026-05-10 00:37:10,
697/801,SRX9276319,success,clustered_20260509/SRX9276319_clustered.h5ad,2026-05-10 00:37:20,
698/801,SRX9276334,success,clustered_20260509/SRX9276334_clustered.h5ad,2026-05-10 00:37:32,
695/801,SRX9276324,success,clustered_20260509/SRX9276324_clustered.h5ad,2026-05-10 00:37:54,
696/801,SRX9276308,success,clustered_20260509/SRX9276308_clustered.h5ad,2026-05-10 00:38:10,
693/801,SRX9246199,success,clustered_20260509/SRX9246199_clustered.h5ad,2026-05-10 00:38:15,
688/801,SRX9246190,success,clustered_20260509/SRX9246190_clustered.h5ad,2026-05-10 00:38:15,
700/801,SRX9276295,success,clustered_20260509/SRX9276295_clustered.h5ad,2026-05-10 00:38:56,
702/801,SRX9246195,success,clustered_20260509/SRX9246195_clustered.h5ad,2026-05-10 00:39:05,
705/801,SRX9276304,success,clustered_20260509/SRX9276304_clustered.h5ad,2026-05-10 00:39:11,
703/801,SRX9276333,success,clustered_20260509/SRX9276333_clustered.h5ad,2026-05-10 00:39:11,
668/801,SRX10048391,success,clustered_20260509/SRX10048391_clustered.h5ad,2026-05-10 00:39:13,
699/801,SRX9276306,success,clustered_20260509/SRX9276306_clustered.h5ad,2026-05-10 00:39:19,
685/801,SRX9246202,success,clustered_20260509/SRX9246202_clustered.h5ad,2026-05-10 00:39:22,
704/801,SRX9276292,success,clustered_20260509/SRX9276292_clustered.h5ad,2026-05-10 00:39:24,
706/801,SRX9276293,success,clustered_20260509/SRX9276293_clustered.h5ad,2026-05-10 00:39:29,
707/801,SRX9246194,success,clustered_20260509/SRX9246194_clustered.h5ad,2026-05-10 00:40:07,
701/801,SRX9296013,success,clustered_20260509/SRX9296013_clustered.h5ad,2026-05-10 00:40:15,
712/801,SRX9276289,success,clustered_20260509/SRX9276289_clustered.h5ad,2026-05-10 00:40:19,
713/801,SRX8953166,success,clustered_20260509/SRX8953166_clustered.h5ad,2026-05-10 00:40:20,
709/801,SRX9276335,success,clustered_20260509/SRX9276335_clustered.h5ad,2026-05-10 00:40:22,
710/801,SRX9246207,success,clustered_20260509/SRX9246207_clustered.h5ad,2026-05-10 00:40:35,
714/801,SRX9276291,success,clustered_20260509/SRX9276291_clustered.h5ad,2026-05-10 00:40:35,
715/801,SRX9246201,success,clustered_20260509/SRX9246201_clustered.h5ad,2026-05-10 00:40:42,
711/801,SRX9246208,success,clustered_20260509/SRX9246208_clustered.h5ad,2026-05-10 00:40:46,
708/801,SRX9246206,success,clustered_20260509/SRX9246206_clustered.h5ad,2026-05-10 00:40:55,
720/801,SRX8417844,success,clustered_20260509/SRX8417844_clustered.h5ad,2026-05-10 00:41:00,
719/801,SRX9078407,success,clustered_20260509/SRX9078407_clustered.h5ad,2026-05-10 00:41:01,
716/801,SRX9276302,success,clustered_20260509/SRX9276302_clustered.h5ad,2026-05-10 00:41:11,
721/801,SRX9246205,success,clustered_20260509/SRX9246205_clustered.h5ad,2026-05-10 00:41:12,
717/801,SRX9276303,success,clustered_20260509/SRX9276303_clustered.h5ad,2026-05-10 00:41:13,
722/801,SRX9276290,success,clustered_20260509/SRX9276290_clustered.h5ad,2026-05-10 00:41:28,
725/801,SRX27113452,success,clustered_20260509/SRX27113452_clustered.h5ad,2026-05-10 00:41:47,
729/801,SRX27113458,success,clustered_20260509/SRX27113458_clustered.h5ad,2026-05-10 00:41:55,
724/801,SRX27113454,success,clustered_20260509/SRX27113454_clustered.h5ad,2026-05-10 00:42:08,
723/801,SRX27113456,success,clustered_20260509/SRX27113456_clustered.h5ad,2026-05-10 00:42:09,
727/801,SRX27113464,success,clustered_20260509/SRX27113464_clustered.h5ad,2026-05-10 00:42:13,
726/801,SRX27113450,success,clustered_20260509/SRX27113450_clustered.h5ad,2026-05-10 00:42:18,
731/801,SRX9276322,success,clustered_20260509/SRX9276322_clustered.h5ad,2026-05-10 00:42:25,
734/801,SRX8961824,success,clustered_20260509/SRX8961824_clustered.h5ad,2026-05-10 00:42:37,
736/801,SRX9276309,success,clustered_20260509/SRX9276309_clustered.h5ad,2026-05-10 00:43:01,
733/801,SRX9276323,success,clustered_20260509/SRX9276323_clustered.h5ad,2026-05-10 00:43:32,
728/801,SRX27113461,success,clustered_20260509/SRX27113461_clustered.h5ad,2026-05-10 00:43:39,
732/801,SRX9276315,success,clustered_20260509/SRX9276315_clustered.h5ad,2026-05-10 00:43:43,
738/801,SRX9276316,success,clustered_20260509/SRX9276316_clustered.h5ad,2026-05-10 00:44:03,
740/801,SRX8349959,success,clustered_20260509/SRX8349959_clustered.h5ad,2026-05-10 00:44:05,
745/801,SRX28768647,failed,,2026-05-10 00:44:06,InsufficientCellsError: 476 cells remaining after filtering (threshold: 500)
741/801,SRX8349966,success,clustered_20260509/SRX8349966_clustered.h5ad,2026-05-10 00:44:11,
735/801,SRX9276318,success,clustered_20260509/SRX9276318_clustered.h5ad,2026-05-10 00:44:12,
742/801,SRX8349956,success,clustered_20260509/SRX8349956_clustered.h5ad,2026-05-10 00:44:13,
737/801,SRX9246192,success,clustered_20260509/SRX9246192_clustered.h5ad,2026-05-10 00:44:15,
730/801,SRX9296012,success,clustered_20260509/SRX9296012_clustered.h5ad,2026-05-10 00:44:42,
751/801,SRX27465304,failed,,2026-05-10 00:44:44,InsufficientCellsError: 38 cells remaining after filtering (threshold: 500)
752/801,SRX27465368,failed,,2026-05-10 00:44:45,"ValueError: Found array with 0 sample(s) (shape=(0, 0)) while a minimum of 1 is required."
753/801,SRX28768400,success,clustered_20260509/SRX28768400_clustered.h5ad,2026-05-10 00:45:07,
744/801,SRX29072177,success,clustered_20260509/SRX29072177_clustered.h5ad,2026-05-10 00:45:25,
749/801,SRX29072179,success,clustered_20260509/SRX29072179_clustered.h5ad,2026-05-10 00:45:32,
754/801,SRX27465288,success,clustered_20260509/SRX27465288_clustered.h5ad,2026-05-10 00:45:42,
747/801,SRX29072176,success,clustered_20260509/SRX29072176_clustered.h5ad,2026-05-10 00:46:03,
755/801,SRX27465233,success,clustered_20260509/SRX27465233_clustered.h5ad,2026-05-10 00:46:13,
759/801,SRX28769201,failed,,2026-05-10 00:46:16,InsufficientCellsError: 25 cells remaining after filtering (threshold: 500)
760/801,SRX28769193,failed,,2026-05-10 00:46:18,InsufficientCellsError: 453 cells remaining after filtering (threshold: 500)
756/801,SRX27465283,success,clustered_20260509/SRX27465283_clustered.h5ad,2026-05-10 00:46:18,
757/801,SRX28768666,success,clustered_20260509/SRX28768666_clustered.h5ad,2026-05-10 00:46:18,
743/801,SRX29072180,success,clustered_20260509/SRX29072180_clustered.h5ad,2026-05-10 00:46:29,
748/801,SRX8370854,success,clustered_20260509/SRX8370854_clustered.h5ad,2026-05-10 00:46:41,
746/801,SRX29072175,success,clustered_20260509/SRX29072175_clustered.h5ad,2026-05-10 00:46:50,
750/801,SRX29072178,success,clustered_20260509/SRX29072178_clustered.h5ad,2026-05-10 00:47:12,
765/801,SRX8349961,success,clustered_20260509/SRX8349961_clustered.h5ad,2026-05-10 00:47:25,
763/801,SRX9276332,success,clustered_20260509/SRX9276332_clustered.h5ad,2026-05-10 00:47:26,
762/801,SRX9276326,success,clustered_20260509/SRX9276326_clustered.h5ad,2026-05-10 00:47:27,
764/801,SRX9276325,success,clustered_20260509/SRX9276325_clustered.h5ad,2026-05-10 00:47:40,
761/801,SRX9276320,success,clustered_20260509/SRX9276320_clustered.h5ad,2026-05-10 00:47:53,
766/801,SRX8349958,success,clustered_20260509/SRX8349958_clustered.h5ad,2026-05-10 00:47:56,
758/801,SRX28769081,success,clustered_20260509/SRX28769081_clustered.h5ad,2026-05-10 00:48:02,
769/801,SRX8370856,success,clustered_20260509/SRX8370856_clustered.h5ad,2026-05-10 00:48:57,
770/801,SRX8370861,success,clustered_20260509/SRX8370861_clustered.h5ad,2026-05-10 00:49:20,
768/801,SRX8370855,success,clustered_20260509/SRX8370855_clustered.h5ad,2026-05-10 00:49:23,
771/801,SRX8370857,success,clustered_20260509/SRX8370857_clustered.h5ad,2026-05-10 00:49:45,
773/801,SRX8370860,success,clustered_20260509/SRX8370860_clustered.h5ad,2026-05-10 00:49:48,
772/801,SRX8370858,success,clustered_20260509/SRX8370858_clustered.h5ad,2026-05-10 00:49:58,
767/801,SRX8353571,success,clustered_20260509/SRX8353571_clustered.h5ad,2026-05-10 00:49:59,
776/801,SRX7692419,success,clustered_20260509/SRX7692419_clustered.h5ad,2026-05-10 00:50:07,
774/801,SRX8353568,success,clustered_20260509/SRX8353568_clustered.h5ad,2026-05-10 00:50:28,
777/801,SRX6812462,success,clustered_20260509/SRX6812462_clustered.h5ad,2026-05-10 00:51:11,
780/801,SRX29130822,success,clustered_20260509/SRX29130822_clustered.h5ad,2026-05-10 00:51:44,
775/801,SRX8370852,success,clustered_20260509/SRX8370852_clustered.h5ad,2026-05-10 00:51:50,
786/801,SRX28769129,failed,,2026-05-10 00:51:52,InsufficientCellsError: 277 cells remaining after filtering (threshold: 500)
781/801,SRX29130825,success,clustered_20260509/SRX29130825_clustered.h5ad,2026-05-10 00:51:55,
778/801,SRX6812459,success,clustered_20260509/SRX6812459_clustered.h5ad,2026-05-10 00:51:55,
782/801,SRX29130834,success,clustered_20260509/SRX29130834_clustered.h5ad,2026-05-10 00:52:06,
779/801,SRX29130823,success,clustered_20260509/SRX29130823_clustered.h5ad,2026-05-10 00:52:07,
739/801,SRX9296018,success,clustered_20260509/SRX9296018_clustered.h5ad,2026-05-10 00:52:13,
718/801,SRX10100448,success,clustered_20260509/SRX10100448_clustered.h5ad,2026-05-10 00:52:15,
785/801,SRX6726367,success,clustered_20260509/SRX6726367_clustered.h5ad,2026-05-10 00:52:32,
787/801,SRX6726368,success,clustered_20260509/SRX6726368_clustered.h5ad,2026-05-10 00:52:49,
788/801,SRX6726385,success,clustered_20260509/SRX6726385_clustered.h5ad,2026-05-10 00:52:52,
793/801,SRX6726380,success,clustered_20260509/SRX6726380_clustered.h5ad,2026-05-10 00:53:02,
792/801,SRX6726395,success,clustered_20260509/SRX6726395_clustered.h5ad,2026-05-10 00:53:04,
790/801,SRX6726386,success,clustered_20260509/SRX6726386_clustered.h5ad,2026-05-10 00:53:10,
783/801,SRX6726375,success,clustered_20260509/SRX6726375_clustered.h5ad,2026-05-10 00:53:16,
795/801,SRX6726383,success,clustered_20260509/SRX6726383_clustered.h5ad,2026-05-10 00:53:20,
794/801,SRX6726379,success,clustered_20260509/SRX6726379_clustered.h5ad,2026-05-10 00:53:29,
801/801,SRX6726389,success,clustered_20260509/SRX6726389_clustered.h5ad,2026-05-10 00:53:55,
791/801,SRX6726378,success,clustered_20260509/SRX6726378_clustered.h5ad,2026-05-10 00:53:58,
799/801,SRX6726397,success,clustered_20260509/SRX6726397_clustered.h5ad,2026-05-10 00:54:07,
797/801,SRX6726398,success,clustered_20260509/SRX6726398_clustered.h5ad,2026-05-10 00:54:15,
789/801,SRX6726382,success,clustered_20260509/SRX6726382_clustered.h5ad,2026-05-10 00:54:18,
798/801,SRX6726390,success,clustered_20260509/SRX6726390_clustered.h5ad,2026-05-10 00:54:19,
800/801,SRX6726394,success,clustered_20260509/SRX6726394_clustered.h5ad,2026-05-10 00:55:40,
796/801,SRX6726387,success,clustered_20260509/SRX6726387_clustered.h5ad,2026-05-10 00:55:58,
784/801,SRX19352021,success,clustered_20260509/SRX19352021_clustered.h5ad,2026-05-10 01:24:54,
