srx,"CD4-positive, alpha-beta T cell",natural killer cell,B cell,lung multiciliated epithelial cell,"CD8-positive, alpha-beta T cell",plasma cell,intermediate monocyte,pulmonary alveolar type 2 cell,club cell,pulmonary alveolar type 1 cell,capillary endothelial cell,respiratory tract goblet cell,endothelial cell of lymphatic vessel,classical monocyte,basophil,macrophage,basal cell,,endothelial cell of artery,bronchial smooth muscle cell,monocyte,vein endothelial cell,mature NK T cell,adventitial cell,pericyte,neutrophil,alveolar adventitial fibroblast,endothelial cell,smooth muscle cell,fibroblast,erythrocyte,mast cell,sebocyte,T cell,melanocyte,"naive thymus-derived CD4-positive, alpha-beta T cell",hematopoietic precursor cell,non-classical monocyte,platelet
SRX26487562,0.07760180362593323,,0.07339156089688431,,0.7538276913057712,,,,,,,,,7.12371657201986,,6.779076328590692,1.8345326794499428,0.266809385726776,,,,,,,,,,,,,,,,,,,,,
SRX11438984,1.8096879904289138,,1.5324612162714626,3.0645426699910545,2.8501928376616936,1.9822518665789068,,2.9059007820642817,1.7633869955093702,3.651717166569361,2.891015114423228,3.4601653229669176,,,5.447502535946509,,2.6074163293260684,,,2.6850428303494733,,5.344757832964821,,2.6115724595982646,3.3126867082568823,,2.311748983088891,,,,,,,,,,,,
SRX13198728,1.0708280837212865,3.018302908440485,1.692863274305644,,2.1335649749075696,2.1110385558424367,2.997771141630584,5.87528859822269,5.704025762033831,5.667883195382357,3.7431704171722116,,,3.695360028156872,3.3621970479135377,2.441936690083342,,,4.519862576087004,4.579565573682721,,4.419407590704716,2.6085113284929062,4.291821807365942,4.050735117223298,6.619742810449577,4.3250016420310775,,,,,,,,,,,,
SRX13198730,1.3598559226083553,2.4980362985025977,0.7661375278712548,5.800314018165999,2.181085047943463,0.8640858602539034,2.3332870368797725,3.945770518943219,3.5467973704056135,5.957911289696362,2.905858619504396,4.29634978325665,,2.6264331011633035,3.3793475052548114,1.7081825843512826,2.2089833908263126,,5.3068061733562555,,,,2.303200521102433,6.362790770475406,4.812143725220405,3.7175859760621,6.096244388438557,,,,,,,,,,,,
SRX13198725,0.4816301488970807,3.0621563151445272,1.2268293613095058,6.174425631646982,1.1172747889494283,1.5447438590298301,,4.7625451268030865,3.9075715153594714,5.762895222550008,2.480609069362093,3.904430643373342,,4.923883083616549,4.865506223760266,3.737196379191647,2.6125879586005185,0.832232569611104,3.3163312725138323,5.4202962095105285,,,2.4780527613032213,5.230961894309874,5.050352612843702,,,,,,,,,,,,,,
SRX11987904,2.741803922863032,,0.8437931276896563,,3.700194530710982,0.741122168731693,,,,,3.2275666630933686,,,,,4.777407423378403,,,3.6891536327424093,2.4407718904121385,,3.966589585267964,,2.6389515779646042,1.61229922888912,,3.0794371691898355,,,,,,,,,,,,
SRX11438987,0.7122120085842175,,0.40138861418120103,4.77715049794021,1.8317950614565446,1.3684183991080983,,,,,,,,,,2.8702433679771087,,,,,,3.836343942257967,,,,,,,,,,,,,,,,,
SRX13325103,2.113107165019273,2.4991117693915306,1.2709053594759927,2.889020923111775,1.9388709681780936,1.1147911842851104,3.8086047681555537,4.097012736369138,4.480377524378754,3.3868053649019787,3.0167621102306326,3.9700750534865215,4.757664092610406,3.3267847377845254,,1.69695137027472,3.996230570880842,2.335613983009167,,5.940874292860503,,7.894817763307945,2.1818183515233978,3.2137246418531737,,,,,,,,,,,,,,,
SRX10984882,,,1.8307504976276867,,,1.3028027482351558,,,,,,,,,,,0.17245676934294776,2.1248786589346857,,0.6044492432105235,,,,0.029702418157069994,,,,,,,,,,,,,,,
SRX11987903,2.5947435215137413,,1.469245733646904,,2.5947435215137413,2.5510219892238495,,,,,1.042103887051622,,,,,,,,1.1828747813794585,2.3412248260520414,,1.037063021926813,,2.6114919388762123,1.7743460715972035,,6.2156120330928974,,,,,,,,,,,,
SRX11438992,0.6976678674965672,3.411461174750251,1.5126987625348642,4.292992888656511,1.7411569517868803,3.978741819651381,5.490325626583082,,3.893476734197449,,4.174095835583451,4.275027312698101,,,,4.330041252102936,3.168921425982244,,,,,4.406909618395444,,,,,,,,,,,,,,,,,
SRX13198724,1.0765579806623897,3.068490175913918,0.7882665623513864,5.813815402637526,2.7727258929918825,1.262856641089348,1.815468884257807,2.998839034150702,1.904902267061157,,1.7171820184634525,1.966934769377598,,1.9340530333610935,5.49825177467402,1.8951775620142308,1.1069181619987092,,3.680434046936712,,,,1.7317965353189948,4.279007698554619,,7.7120976140082975,,,,,,,,,,,,,
SRX13198727,0.42105281626426744,0.5297746373334126,0.3423081244594824,6.6584152490354365,0.4975405406201894,3.212653100651978,3.0512537750905646,5.866040264653898,5.678014652611124,6.195254164896725,2.542689269948092,,4.7024222179092865,3.898965443729705,5.101314953646576,3.3165668099351135,,0.43968042210503727,3.534569743425855,,,3.3508528080834266,0.6358484537983387,5.007913495598268,4.5731084805192275,6.23831544430194,4.919449047293203,,,,,,,,,,,,
SRX13198732,1.401363506739532,3.246068475251586,1.7860714859992708,,2.049508769654007,1.860975270581143,2.3076102518344177,4.447601131807515,4.429030480148992,5.878459448174547,4.000973880253037,,,2.4025468331761752,1.823708368237524,2.4176081929416386,2.8764829473074696,0.947123670226852,4.6048716141083075,,,5.027338063428697,2.7640089725117907,5.7192963681468765,5.089138385936361,7.63978130057196,5.499584128088624,,,,,,,,,,,,
SRX13198726,0.4755863264396196,3.972565405427846,1.7009026636766056,7.046253073151156,2.1921525355590803,2.3167212974744107,4.403351521480157,5.70892741586858,,5.272600091462598,4.791752361272959,5.054350662355875,,4.921549434358639,5.507578777449742,3.5349826687531616,2.676974233890334,0.8636858950004613,,,,,3.745003559916398,3.99519996950168,,3.873943598204051,,,,,,,,,,,,,
SRX14098302,0.878813635427124,,0.35716044256442925,5.702009054285443,,1.035006667542335,1.083926987671101,3.9079026581129406,,,2.5301296806181583,7.307833265001577,,1.4101925972822773,4.885301229175807,1.5042376087690388,5.280713350289252,1.0486904821547576,6.008199328077963,,,,,4.736767967329925,,,,,,,,,,,,,,,
SRX14589432,1.7947739879752158,,0.029876452368790114,,,0.38317261001746844,0.5119392446218943,,,,,,,0.42360978948148387,,0.5119392446218943,,,,,,,,,,,,,,,,,,,,,,,
SRX11987896,4.273180779637639,,1.3289930213286072,,,1.1223604286132847,,5.954808529806582,,,1.7500713193962056,,,,,,1.6824543373444985,,1.8833495573584669,2.498604909459919,,1.8569481535116867,,1.2277261243128563,3.7831145881733805,,1.8578025121858084,,,,,,,,,,,,
SRX11987900,,,1.799878881451716,,,1.7585174303572855,,,,,0.39730837372950445,,,,,,,,0.7823317080707439,3.6946040924837145,,1.8400597690643916,,4.7138768781809555,3.8152913551875733,,,,,,,,,,,,,,
SRX14495312,0.518955473727559,4.686746238678471,0.6404728956176579,,1.6518363570722812,3.613710102386266,3.219773294307166,,,,,,,2.6646300642806118,,4.21432781644514,,,,,,,,,,,,,,,,,,,,,,,
SRX13198729,0.4650130275343816,4.800113943854633,1.0689556211634996,4.107163268013522,2.6612441395496567,1.271215069218754,4.966470520976113,5.223213146187831,5.19315303347289,,2.461928232334274,4.716834497064768,5.548785565329232,5.0821500033623135,4.233253557907308,2.361927124571054,3.3810111912103116,1.5816628237109687,4.819375889309886,,,5.191413377616347,3.879889934220747,5.267661228197281,5.131459186976558,5.450157532601517,5.2019696211120285,,,,,,,,,,,,
SRX25318272,,,0.3035167928777623,4.903649225620804,,0.0697164187516263,,,,,,0.7790740285847478,,,,,0.15226113032463023,,,,,,,,,,,,,,,,,,,,,,
SRX14589431,0.24208840205784693,,0.23184959886777842,,0.8807694478616167,0.6651078405807127,3.485268442996381,,,,,,,3.485268442996381,,3.485268442996381,,0.7819744991403875,,,,,,,,,,,,,,,,,,,,,
SRX14589433,0.43137498479704456,4.883918266039644,0.21842679881178187,,1.5960460724412517,0.5987771573775262,1.99395291625143,,,,,,,1.9398214686760387,,1.742887113117837,,0.2501816646786932,,,,,,,,,,,,,,,,,,,,,
SRX14767854,,,,1.9330745263590738,,,,,,,,0.5276623422291771,,,,,0.667734209934586,,,,,,,,,,,,,,,,,,,,,,
SRX14767855,,,1.3563210127855883,2.94007765310625,,2.610363961044837,,,,,,0.9805400426813677,,,,,0.9892300729174673,,,,,,,,,,,,,,,,,,,,,,
SRX14098306,2.012212300481012,2.3367497731039744,2.1821919429790273,3.3568137270062706,2.1424797869467707,1.3874326443919398,5.190655475095135,2.247666469499194,5.343308711777138,3.3259725463300622,1.1069548130248894,4.706039273663244,6.359285613548869,5.143532598617312,5.990541684155041,4.415357608461242,3.816715303061372,,1.5854668621999628,5.1587237999968565,,,2.2057762463665167,4.808854124453177,3.0104473827552973,,4.938513331505451,,,,,,,,,,,,
SRX14767851,,,,1.1796358825164686,,,,,,,,0.7305706592337142,,,,,1.530222296295416,2.4965245360535726,,,,,,,,,,,,,,,,,,,,,
SRX11987915,3.868958209563548,,1.7453228090736403,,,1.0713321197011927,,,,,2.099920994816689,,5.427337516014372,,,,4.483498429417375,,1.318390918801854,1.9791040436026812,,1.2962350387639536,,3.233271768997964,2.1838421164613417,,3.909940691968469,,,,,,,,,,,,
SRX11438991,1.892738235074154,3.3323446562717525,1.0587612587343789,3.2928297542323492,2.2111934759279017,1.6642360082533265,3.4285573620998315,3.631421869072054,3.0623806071168858,4.661353994731055,2.9742812282011784,3.3132749498788296,3.462648079132762,3.6807681997986976,,2.2754361176703624,3.0567110326343903,,3.0726780206088606,3.339988928918235,,3.330249745956801,,3.2507815861084706,2.9300600633641896,,3.8289385163619656,,,,,,,,,,,,
SRX14767852,,,3.4001376320120333,1.7413292202599626,,3.3424694611923838,,,,,,0.8749650996676701,,,,,1.158850716758081,3.64234759650548,,,,,,,,,,,,,,,,,,,,,
SRX14098301,0.7501086331293549,,0.39368479218723235,3.488768795291992,,0.6075115288011972,2.412984455392767,5.170384846401336,4.365068829418144,4.328051725108924,0.3997212133327526,4.36197598575818,5.284082013838995,2.772305138243009,5.287111095517262,1.1758121172132243,4.549663192389855,1.247476400262218,5.345475518639081,4.7041899372831555,,5.160574875937136,,6.020941583282246,4.364597904156847,,6.905637712298437,,,,,,,,,,,,
SRX14767853,,,,1.5716530786201324,,0.8824430521296384,,,,,,0.9109838820155176,,,,,1.3496886084476578,,,,,,,,,,,,,,,,,,,,,,
SRX14098303,1.421136458152032,3.549789662125642,0.3425842537814069,4.63752969208143,2.9856087542048493,0.7311521973203665,3.121701166655785,4.115722857473416,5.8919960037552865,6.519105091266439,1.8303185341778223,7.13924589081796,4.709527901569356,2.859432379077501,5.370250711374207,3.2783528294759985,4.670495499371628,1.22778719874337,5.319169440228687,6.304622469076111,,5.440463490539642,2.8043026170758294,6.177970752558907,5.201316804204145,,6.518834554092513,,,,,,,,,,,,
SRX11438990,0.9932000201031427,3.9980382822896257,1.2027703128958482,,1.7758796085983604,2.0032532587966045,4.390508175134648,,5.043677252242641,,3.706111817612037,,,,,1.7658328873414293,4.324865421186998,,,5.184169390915688,,4.538669635831791,,,,,6.51498297116823,,,,,,,,,,,,
SRX11143425,,,,,0.7815401406635215,,,,,,,,,,,,,,,,,,,,,,,,1.0907473729480424,,,,0.02286028184054539,0.9619326873300967,2.0106912761294455,,,,
SRX14767848,,,,2.05124350780107,,1.0886650052215865,,,,,,0.6765415483851099,,,,,1.0366180298331367,,,,,,,,,,,,,,,,,,,,,,
SRX11143424,0.4285197058886248,,0.10838512577844682,,,1.088320437924972,,,,,,0.5213371572592775,,,,0.7476734416183218,0.044703830727229124,,,0.12715220777427647,,1.560998920856352,,0.4691416979350636,,,,,,,,,,,,,,,
SRX10335835,0.11676507584522267,,0.12207743771261656,,,0.03610779438966269,,,,,,,,,,,,0.40326386886611876,,,,,,,,,,,,,,,,,,,,,
SRX22613096,,,,,,,,,,0.058239192163046925,,0.3232490426746463,,,,,0.013021834125913916,,0.5542183079858793,0.2319600842725887,,0.3232490426746463,,,,,,,,,,,,,,,,,
SRX10152685,0.7930299231853934,4.478998428180248,1.9180149698487772,3.386539739571693,3.2481828389991287,2.383179567233994,4.392732644760646,5.213986372906012,5.213986372906012,6.679951211630441,3.5474440725817447,4.065784205650555,5.034892009491652,4.191344734701135,6.6606340119547065,3.967793410789126,4.205498493782831,1.5897581752138887,5.264259579387236,,,5.264259579387236,4.2063029889274315,,,,,,,,,,,,,,,,
SRX11143428,0.2724442960497073,,0.009166280813377801,,,0.6053959744836874,,,,,,,,,,1.6193148720067474,0.16231124088841908,0.22714784046664574,,0.16396302270070892,,,0.371352550255534,0.23080968251703227,1.313467987156322,,,,,,,,,,,,,,
SRX11143427,1.2368104027894864,,0.39819707208273075,,,0.29555438020583724,,,,,,0.772001230914185,,,,0.7359716056890825,0.09148130683117114,,,1.8519952671412536,,,,1.4754545469479856,,,,,,,,,,,,,,,
SRX11143429,1.0141756844855205,,0.43123541652754677,,,1.0087465506792899,,,,,,1.1204912012882886,,,,1.6856514897419557,0.1020436563574972,,,1.2505888546525514,,,1.3824968375667248,0.42722332116091327,,,,,,,,,,,,,,,
SRX11515843,0.9121506861551713,1.6298874841296944,1.8190151904422438,,0.8236940555371641,4.327368144233735,,,,,,,,1.3587747871065532,,0.9164173098717364,,2.452732104864818,,,,,1.758228724567766,,,,,,,,1.8404821937385425,,,,,1.3900462887625402,1.3043660076277932,3.2144436682209574,4.115725628432128
ERX11876756,4.152108235325934,,2.8033756551333697,,,2.976881053357861,,4.30262716035496,4.072885363325027,,4.065300432605148,3.281205000783703,7.263091780921536,,,4.054008002548768,1.8257069513211597,,1.7796537243285255,1.376686598384229,,0.9917185161840035,,0.9064520360011971,2.28205174304421,,1.8660682377042888,,,,,,,,,,,,
ERX11876771,4.770183809169538,,2.0000903218512613,,5.188856817452688,3.10467101507757,,4.230722471276145,4.485806215379651,,2.027398331740404,2.378436173216338,2.029210105236271,,,,1.905863713327213,,1.7649086239978673,2.436500615574234,,2.2684336560842686,,0.9315198842091071,3.4339312418859342,,1.9446391005849992,,,,,,,,,,,,
SRX25038170,1.6738743917415098,2.7058182206477563,0.9764882771965272,6.35190426207331,1.4137873550758184,0.8946741648923503,3.6007004087962056,3.3290021928554316,3.6649338485279968,,2.3394372726674098,6.445104837138196,4.958848730673383,3.4682564403172096,5.738830956580186,1.3617922282883888,,,5.298861474923962,,,,1.5423379891113442,5.414077941517571,,,,,,,,,,,,,,,
ERX8831395,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
SRX22996389,2.414330588677855,1.9052880534056964,1.087552207411528,3.398097851363892,1.4958662302241854,2.1705246334681525,3.243014271112951,4.955091005014551,,4.863185488304165,3.4105031011388385,4.654561465954859,7.070568222434487,3.4523873772354983,6.848175801098039,2.6393097547382856,5.354130889387111,,4.568902148570212,,,,1.7464359107705807,6.100941871478006,,,,,,,,,,,,,,,
SRX21808831,5.835686978362561,,1.9802906623684333,,,0.5179442212487994,1.993327287838024,,,,,,,2.719601237112414,5.182943123232876,1.584764255765096,3.117449019884505,,0.670562652574913,5.2561999988135035,,0.8427336458757702,,3.4952664141494414,4.936394935737998,6.085660348426432,3.242497389563378,,,,,,,,,,,,
SRX19836245,1.1849053751022922,,4.568016683120485,,1.176125792709829,,,,,,2.603527603703294,,,,,1.6267368643681264,,,4.082053289522652,,,,1.2206641044791877,,2.4021174587672984,,,0.5795117063256207,1.7541454167607493,4.369953116866762,1.4224552040606444,6.255417726615704,,,,,,,
SRX20407498,0.6847641274577164,4.6012171276176765,2.2206987923844324,6.212327490152011,2.5060896872471403,1.551981061610755,4.206634033033568,3.844680311919022,2.5410232131379162,2.8075108119561114,3.7462115496045048,3.8278842779924602,,4.100860787440414,4.806982216003138,3.9125263423787255,,0.954354194916208,4.180113800167675,6.276754925746313,,4.329983844280841,2.7822595404516783,4.591359728022487,5.844222893033381,,4.639933240989579,,,,,,,,,,,,
SRX19730935,,,0.485185453181773,,,4.484253334888024,,,,,,0.22827895734403572,,,,0.1612894759141203,0.30803572398513274,,,0.5996883556782499,,,,0.19509834066677326,,,5.691091145923952,,,,,,,,,,,,
SRX22996366,2.2780617022191696,1.8080049310980608,0.9598083938454874,3.356163658954708,1.395000401404325,2.0559644116653115,3.2361046044918473,4.806488698650681,4.233397610372128,4.878245521130243,3.603787934021828,3.7210692399368845,7.177744505901613,3.2081168444067063,6.308528053482059,2.6139246894022574,4.874531713889507,,4.8750900752850335,,,,1.7492533827449055,6.177744505901612,,,,,,,,,,,,,,,
SRX19704150,0.7156237152771792,,0.5796101945107324,,,0.6859541862244446,1.2409003427180583,,,,0.8837818240625831,,,0.9532312149976172,4.979994308196953,0.43410158132344934,,,,,,,,,,,,,,,,,,,,,,,
SRX19836243,2.848824553734081,,3.11966033761388,,2.5305814701733413,,,,,,3.0203962685600962,,,,,0.926341003251585,,,4.2463025358842925,,,,,,2.4429133759737334,,,1.3159656872362904,1.20269818868058,4.326778208765457,1.3818364051505567,6.526173169513551,,,,,,,
SRX22996335,0.3779424698458361,,1.0135941165622135,,1.0814449390898067,2.698313716325683,3.9065516605035846,,,,,,,4.1243919422276845,7.013507836108227,4.015641205853745,2.1154393827474083,0.4416580883496494,,,,,,,,,,,,,,,,,,,,,
SRX19886033,,,1.2208573271382186,,,,,,,,,,,,,,0.015154115350683672,,,,,0.293671026969825,,0.1753274894877359,,,,,,,,,,,,,,,
SRX26487580,0.23715442737630246,5.254855788520587,1.8645756405814207,,1.3430079659621421,,,,,,,5.237368361791745,,,6.186143038436572,,5.237368361791745,0.17577425897662138,,,,,,,,,,,,,,,,,,,,,
SRX19844839,1.823267500039912,,0.8215101907817698,4.199835592375735,,1.496818789792443,1.605356047545856,4.606060092576256,2.7835769075734436,4.167189147096576,2.1260595546465426,2.6489148004331495,,1.8548374200472928,,1.1982838463347176,4.1394955093026935,,4.536344253559942,,,5.263269200372661,,,,,,,,,,,,,,,,,
ERX11662363,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
ERX11876772,,,2.71409144590077,,,2.7516276720841226,,,,,4.067115924104485,,7.125770671836075,,,,2.5742979390549827,0.9133500675610994,3.2407408312051085,1.5212258600452653,,3.3076016807760524,,0.42772369282079886,2.482409521552628,,2.685672305230304,,,,,,,,,,,,
SRX17689208,2.91524035866673,3.7014002341824903,1.8884749732565913,4.357420232443511,2.8771705315208265,0.9558599968886993,3.0386150535825007,4.678583130132346,,,2.2456385710948066,4.204605578245423,4.904471224887814,3.39619271278809,5.852709557457455,2.0204018376819084,3.631422655564774,1.0888553632232083,2.393040495570227,5.1028305936485445,,2.4500976117375126,,2.9156503853761833,,,3.8527095574574552,,,,,,,,,,,,
SRX16757156,1.5393897663537264,,,,1.160224538309998,,,,,,2.952331870785998,,,,,1.488270245447309,,,3.3670146650184334,,,,,,2.106159679942551,,,0.8509012688307304,1.9554405808582929,3.9469213328670283,,5.347525680552843,,,,,,,
SRX12366723,0.9822110176487069,,0.016380762257632075,,,0.17063473014610897,,,,,2.016590001548525,,,,,,1.3445477207995928,,,,,,,,4.518867912238435,,,,,,,,,,,,,,
SRX19704187,1.9123566367964684,,1.1026111311299949,1.6196252164740976,,0.5453713800695497,2.3677097040991173,3.444544923172478,2.50320172142251,3.5417271900438556,1.7319829856023234,1.736495231260671,6.055764828320055,2.5522569003974818,5.907340248129301,1.7429884855565914,1.1938009470743676,,3.131539893703377,6.014342919547541,,3.6909260710835077,,4.288005869880945,,,,,,,,,,,,,,,
SRX25038168,1.3966244853622345,3.6549516041886885,1.5849372285440781,5.062065730613064,2.0555594957630308,1.5660689971596236,4.39012958998754,6.219751686742341,,,,5.6972379562868545,4.830672153311967,3.711144498568509,6.510274444060751,1.3211116530278957,,,6.837161677823269,,,,2.3546265619367563,7.108821623366788,,,,,,,,,,,,,,,
ERX11662356,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
ERX11662358,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
SRX19727436,0.23627536815394196,0.5207310776062697,0.32211760204409096,,0.29961759363762425,,4.093823992399862,,,,,,,3.841372233012583,,4.333380186230675,,,,,,,0.5207310776062697,,,,,,,,,,,,,,,,
SRX16757157,1.1065878619712495,,4.258414996458398,,0.9917870939925952,,,,,,5.063522729964955,,,,,1.1749179654236732,,,5.128116258780215,,,,1.3723858167123153,,1.20762866770678,,,0.7448643498044184,1.3531064617702253,4.421189196788276,0.9687947833896781,6.25260063445159,,,,,,,
SRX18248069,1.6888239529759599,,0.9654559541107561,5.516121354078626,2.1976430937423674,1.6587227840128214,2.853254018208294,2.433967227813695,2.433967227813695,2.433967227813695,1.3897926980915563,2.433967227813695,,2.845782377790655,3.672579671856113,1.1308070280435685,1.5569833292887787,2.8822425472254554,5.418929942927372,5.356520985782403,,6.006260560169998,1.9416201120334928,5.078823033078649,,,5.561484908259383,,,,,,,,,,,,
SRX16217008,0.40990899144026427,,0.9620975657373709,,1.0573361826126615,2.868267327556394,,,,,,,,,,,1.2926565637760703,,,,,,,,,,,,,,,,,,,,,,
SRX19320094,0.8181911319321592,,0.16139531107744715,,,0.8800243513380547,,,,,,,,,,,1.2506915216003898,,,,,,,,,,,,,,,,,,,,,,
SRX19162066,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
SRX19704158,2.473422006054171,4.2278106653712815,1.324273775833004,3.1821405905065507,3.1332048618304578,0.5224001335848409,2.7979902563023233,4.126446653676643,3.1107211637471304,3.2506360441638478,1.7513464389366846,2.6473028286789018,5.170515270955563,2.79521143090164,7.324314596452589,1.8690775590638222,2.6067668513811615,1.3248584282614422,1.837328026239377,,,2.407940536675603,2.6267812434754725,4.6281317126786785,4.763074590375745,,,,,,,,,,,,,,
SRX19886047,,,1.3329297359813619,,,3.44243994875385,,,,,,0.07502901587967714,,,,,0.6998906843465946,,,,,,,,,,,,,,,,,,,,,,
SRX14891763,2.496150251653632,2.5018909694423566,0.8612012456087177,5.32125655768833,2.0388536067666663,1.6915310771380625,3.319743906991388,5.526072491874916,4.265737050798753,5.599402657000439,2.671462077143521,4.004090754403451,7.362044326404809,3.3172793326818018,5.211956124574746,1.173130148457082,,1.8634328165039384,4.134446453986525,2.3400815581549246,,,1.5197163134951015,2.3400815581549246,1.974785470774279,4.389410824547963,2.3400815581549246,,,,,,,,,,,,
SRX19844820,0.39689192946932345,,0.3072584085090736,3.861422456514595,,0.4441298240052764,3.1841139886539467,5.6357568048439814,3.9037220513832156,4.691865222795183,0.27731257459910913,4.221940471232907,,3.342624421563548,5.730087277215005,0.6017794218636974,3.587121675113064,,6.363683497041288,,,7.211239381888762,,,,,,,,,,,,,,,,,
ERX11662362,0.40218805916810096,0.8802697223138564,1.1134604997980653,,0.41723096518145064,,3.20404926751212,,,,,,,3.264395785538447,6.036466958803896,3.320459140618964,1.1326692121473276,0.33028648896493845,,,2.9245338117947197,,,,,,,,,,,,,,,,,,
SRX19886025,,,0.20437299706064668,,,,,,,,,,,,,,0.000169090098670057,,,,,0.11210489962916619,,,,,,,,,,,,,,,,,
SRX19886044,0.0,,0.0,,,0.0,,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,
SRX21311407,1.6289529851833355,0.15789843115918728,1.6627193517714218,,0.9226665528313185,,4.178039168168619,,,,,,,4.178039168168619,,4.178039168168619,,,,,,,,,,,,,,,,,,,,,,,
SRX22226504,2.0281799540479932,3.4829863466161943,0.9697059166985483,4.73537350825048,2.3284545398630554,0.935900074588467,3.58125036293106,,,,1.494151332421205,4.42516007119874,,3.4379369805132085,4.884236894164962,1.514441669086623,2.587302575896386,,1.919087878164767,3.0744935593978484,,,,2.3710973995815285,3.557458863756537,4.278515833277009,2.5078647020143197,,,,,,,,,,,,
SRX16217014,0.08340918321225874,,0.32676215135061293,,0.162786611792019,1.1192275113145673,,,,,,,,,,,,0.08505433060266668,,,,,,,,,,,,,,,,,,,,,
SRX19844833,1.8222825808501544,,1.2119672083519843,1.3616217866356992,3.209379927324466,0.5199644951879098,2.9122422267791688,2.299904186020195,2.336721423277623,2.36816066262697,2.9382953680670796,1.700063933180445,5.403604155958466,3.1300208984549323,,3.2612416747804205,2.511534344185032,0.9422221758227858,2.2238492876996494,4.852172514482647,,2.9429571880797614,2.6942963385441665,4.866912989059125,4.269859928704707,,,,,,,,,,,,,,
SRX22226505,2.761095076104212,,1.0542463644229692,4.984838032512919,3.8835099614961544,1.3789015209555833,2.0257021030914,,,,2.431101629329046,2.761223246057063,,1.137378186001374,5.400551065951669,0.6390904548674415,1.0310041194091175,0.5653141662027227,0.8394100464997949,2.084916822290295,,,,1.071226348638429,3.891842128200599,6.154363395325431,4.435727103918019,,,,,,,,,,,,
ERX11662365,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
SRX22996314,1.226502080026368,3.554718363329135,0.8869656136872094,4.136807507661429,1.4524592353720205,1.115004194070926,2.840881502517583,4.283590275449005,,4.090980436747049,4.1766108070840025,2.004669759649133,6.399067492868941,3.055459674673032,6.355998770977055,2.088208056116849,,1.4729543054936682,,,,,2.51234165255972,,,,,,,,,,,,,,,,
SRX21897873,0.0006740260182922282,,0.010020566746350596,,0.027746887757093868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX21808832,3.3602889938944673,5.3092876116363055,1.749260582001541,,3.346258354256243,0.8641464122812536,,,,,2.1752183605830937,,,5.324574284951854,6.747171369216415,4.943104071316648,2.737675164948599,,1.3789379668572062,2.038237660517791,,0.7559361475038067,,3.0983211775033235,1.7694931371267248,5.2318143359811256,,,,,,,,,,,,,
SRX22996390,2.090346032007247,,2.13670658090678,5.1904595125357575,4.317633055229366,1.3343930491527496,,0.6498795354434677,2.237486838066979,3.3552553324188024,2.388011136877851,5.508058960513971,5.289038916112998,,,3.375642942648805,,,5.0026738925805105,,,5.5524331620111305,,4.406459869528561,,,5.3192339857181,,,,,,,,,,,,
SRX22996350,0.9540586927325281,1.425012534482776,0.977882614057709,6.620097609823489,1.036127663175347,,2.6823272680766426,5.4184637486538385,,,,,,2.667482873435697,5.460899014974235,4.046811671297965,,,,,,,1.345582188552543,,,,,,,,,,,,,,,,
SRX22996379,3.4422555393322436,,1.6889476390409417,5.736824699098865,4.226063192091822,2.270571831176005,,2.660605737018249,3.298032846520605,,3.3483203666559413,2.773019309297874,5.4679951149151895,,,4.355595034979909,2.5481804800401346,,3.929469777041261,1.2767086320707326,,3.658123277873706,,0.8932189923592178,1.7242022957508343,,,,,,,,,,,,,,
SRX21808829,3.080389227273688,,1.4744934330479007,,2.9048327126141853,1.0860723258564025,,,,,1.5779786915711858,,5.4567333854394064,4.435235251398797,6.407642668757446,4.510991565837648,2.130271453935126,,1.621321468752876,3.4502795871518295,,1.6204022879715123,,2.3229843343176007,2.3755242687541354,3.7929328246422376,,,,,,,,,,,,,
SRX21808830,,,0.8426934289840613,,,1.1023000888484105,,,,,2.428379658256245,,5.517943031214073,5.014851616596564,4.864271428968304,3.9343269066924456,0.8217709312721004,,1.8540353325403482,3.851570927894368,,1.8547268524231162,,1.6872044058812963,3.6780155107394,4.650420743897659,,,,,,,,,,,,,
SRX23395186,0.9090354118230801,,0.8011867747874906,0.6331537103842302,,0.848993160518583,,,,,,0.7867117452606724,,,,,1.274024500434678,0.6795490002629738,,,,,,,,,,,,,,,,,,,,,
SRX22996329,0.8806781505648429,,1.1066422659281032,,1.5605132621381068,1.651762959472106,,3.1719225520113463,4.290998111135264,,3.325714759294758,3.6678942707836697,,4.30739519302066,6.49670249599107,3.3676119670452116,2.4529069269825867,1.1895794172197207,4.7500977503869874,,,4.582630212687039,,5.298789713266797,5.56236897420884,,,,,,,,,,,,,,
