gene,nDiseaseAreas,nClusters,meanLog2FoldChange,direction,geneSymbol,biotype
ENSG00000179403,2,4,1.8103877225007892,up,VWA1,protein_coding
ENSG00000179431,2,1,1.3313566648094612,up,FJX1,protein_coding
ENSG00000179772,2,2,1.5115622940416993,up,FOXS1,protein_coding
ENSG00000179813,2,2,1.2334424124602004,up,FAM216B,protein_coding
ENSG00000179862,2,1,-1.2563200177031493,down,CITED4,protein_coding
ENSG00000179913,2,5,1.747274719580372,up,B3GNT3,protein_coding
ENSG00000179934,2,2,1.6543379903838666,up,CCR8,protein_coding
ENSG00000179965,2,2,1.0231442918824771,up,ZNF771,protein_coding
ENSG00000180044,2,1,1.613311380809923,up,C3orf80,protein_coding
ENSG00000180287,2,8,1.7615067209632216,up,PLD5,protein_coding
ENSG00000180347,2,4,1.577873700758765,up,ITPRID1,protein_coding
ENSG00000180537,2,4,-1.4783896796404992,down,RNF182,protein_coding
ENSG00000180644,2,3,-2.005023367594441,down,PRF1,protein_coding
ENSG00000180739,2,4,-1.2193323153016418,down,S1PR5,protein_coding
ENSG00000180767,2,4,1.6460106904559115,up,CHST13,protein_coding
ENSG00000180871,2,4,-1.3360467991899572,down,CXCR2,protein_coding
ENSG00000180875,2,2,-1.1062238251476293,down,GREM2,protein_coding
ENSG00000181072,2,7,-1.6745260024250368,down,CHRM2,protein_coding
ENSG00000181374,2,6,2.387880457282159,up,CCL13,protein_coding
ENSG00000181585,2,3,-0.42765155289918194,down,TMIE,protein_coding
ENSG00000181634,2,4,0.8913517378515203,up,TNFSF15,protein_coding
ENSG00000182013,2,2,1.182338518569027,up,PNMA8A,protein_coding
ENSG00000182107,2,3,0.9251809797175479,up,TMEM30B,protein_coding
ENSG00000182240,2,4,1.2345705553351316,up,BACE2,protein_coding
ENSG00000182255,2,4,-0.9071507918446127,down,KCNA4,protein_coding
ENSG00000182492,2,4,1.6006792904713958,up,BGN,protein_coding
ENSG00000182575,2,4,-0.6209948094714834,down,NXPH3,protein_coding
ENSG00000182585,2,4,-1.482371865668264,down,EPGN,protein_coding
ENSG00000182601,2,3,-0.5056688501920882,down,HS3ST4,protein_coding
ENSG00000182732,2,3,-1.4901987352969197,down,RGS6,protein_coding
ENSG00000182853,2,5,-0.3984607210444951,down,VMO1,protein_coding
ENSG00000182871,2,7,1.449702945519304,up,COL18A1,protein_coding
ENSG00000182901,2,3,-1.1534878028296685,down,RGS7,protein_coding
ENSG00000182985,2,5,1.053716402785438,up,CADM1,protein_coding
ENSG00000183036,2,8,1.8823436362496295,up,PCP4,protein_coding
ENSG00000183049,2,5,1.7023835349006535,up,CAMK1D,protein_coding
ENSG00000183117,2,2,-1.0758770235273454,down,CSMD1,protein_coding
ENSG00000183150,2,2,-1.0773909833036432,down,GPR19,protein_coding
ENSG00000183196,2,2,1.3093573713748343,up,CHST6,protein_coding
ENSG00000183421,2,1,1.5385558633762855,up,RIPK4,protein_coding
ENSG00000183691,2,1,-1.6494212166436486,down,NOG,protein_coding
ENSG00000183734,2,1,-1.28243934276239,down,ASCL2,protein_coding
ENSG00000183840,2,2,1.8752910274724843,up,GPR39,protein_coding
ENSG00000183960,2,5,1.3673367664935556,up,KCNH8,protein_coding
ENSG00000184012,2,1,2.144384225634409,up,TMPRSS2,protein_coding
ENSG00000184232,2,4,1.381478175507665,up,OAF,protein_coding
ENSG00000184368,2,2,1.4822458470959314,up,MAP7D2,protein_coding
ENSG00000184408,2,3,1.3470223179665894,up,KCND2,protein_coding
ENSG00000184979,2,2,1.3359779301811758,up,USP18,protein_coding
ENSG00000184986,2,3,1.1271380106191,up,TMEM121,protein_coding
ENSG00000185008,2,5,0.6558182274975545,up,ROBO2,protein_coding
ENSG00000185056,2,2,1.1322940676397972,up,C5orf47,protein_coding
ENSG00000185070,2,3,1.4521444697300891,up,FLRT2,protein_coding
ENSG00000185215,2,2,-1.0534479625295874,down,TNFAIP2,protein_coding
ENSG00000185272,2,2,-1.0428200220491994,down,RBM11,protein_coding
ENSG00000185291,2,3,-0.2549837264504793,down,IL3RA,protein_coding
ENSG00000185499,2,2,1.8827120088242235,up,MUC1,protein_coding
ENSG00000185634,2,2,-1.725037743580395,down,SHC4,protein_coding
ENSG00000185666,2,4,-0.5016758335921913,down,SYN3,protein_coding
ENSG00000185745,2,9,1.8758969010311695,up,IFIT1,protein_coding
ENSG00000185842,2,2,1.36519283947459,up,DNAH14,protein_coding
ENSG00000185905,2,2,-1.298035293855706,down,C16orf54,protein_coding
ENSG00000185985,2,3,-1.470785447210628,down,SLITRK2,protein_coding
ENSG00000185989,2,2,-1.3726188245284823,down,RASA3,protein_coding
ENSG00000186007,2,2,1.7390711238690624,up,LEMD1,protein_coding
ENSG00000186160,2,3,-1.651240678428692,down,CYP4Z1,protein_coding
ENSG00000186198,2,3,-1.3651974982451887,down,SLC51B,protein_coding
ENSG00000186340,2,3,1.2097384578134653,up,THBS2,protein_coding
ENSG00000186377,2,2,0.11816123905633985,down,CYP4X1,protein_coding
ENSG00000186407,2,10,-1.2228913435336901,down,CD300E,protein_coding
ENSG00000186462,2,2,-1.312769664081508,down,NAP1L2,protein_coding
ENSG00000186827,2,3,1.589761927470463,up,TNFRSF4,protein_coding
ENSG00000187017,2,6,1.7005635543354074,up,ESPN,protein_coding
ENSG00000187094,2,6,-2.0015267825167142,down,CCK,protein_coding
ENSG00000187116,2,5,-1.55803953676917,down,LILRA5,protein_coding
ENSG00000187151,2,2,-1.2870682828319628,down,ANGPTL5,protein_coding
ENSG00000187260,2,2,1.0983916925986097,up,WDR86,protein_coding
ENSG00000187498,2,4,1.1044277338227537,up,COL4A1,protein_coding
ENSG00000187583,2,4,1.3963122939299322,up,PLEKHN1,protein_coding
ENSG00000187730,2,3,2.226192547712418,up,GABRD,protein_coding
ENSG00000187808,2,2,1.2159946823882697,up,SOWAHD,protein_coding
ENSG00000187862,2,2,1.575933953693962,up,TTC24,protein_coding
ENSG00000188042,2,2,-1.178000530911887,down,ARL4C,protein_coding
ENSG00000188064,2,2,1.8943000631313962,up,WNT7B,protein_coding
ENSG00000188112,2,1,1.3220858861605431,up,C6orf132,protein_coding
ENSG00000188153,2,2,1.33396193244955,up,COL4A5,protein_coding
ENSG00000188158,2,6,1.3801796356067892,up,NHS,protein_coding
ENSG00000188282,2,2,1.6449614628623357,up,RUFY4,protein_coding
ENSG00000188596,2,2,1.4058257342669793,up,CFAP54,protein_coding
ENSG00000188643,2,2,1.143123378858455,up,S100A16,protein_coding
ENSG00000188859,2,2,1.502519235878081,up,FAM78B,protein_coding
ENSG00000189129,2,5,-1.248531035834203,down,PLAC9,protein_coding
ENSG00000189221,2,8,-0.9169586424558093,down,MAOA,protein_coding
ENSG00000189292,2,3,-1.3980235300940678,down,ALKAL2,protein_coding
ENSG00000189337,2,2,1.382601019027261,up,KAZN,protein_coding
ENSG00000189377,2,3,0.9020611469441882,up,CXCL17,protein_coding
ENSG00000189430,2,4,-0.8753440860906556,down,NCR1,protein_coding
ENSG00000196091,2,2,-1.0921734015820856,down,MYBPC1,protein_coding
ENSG00000196188,2,8,1.4653931319132454,up,CTSE,protein_coding
ENSG00000196196,2,2,-1.4159530986677882,down,HRCT1,protein_coding
ENSG00000196208,2,3,1.7487638609537821,up,GREB1,protein_coding
ENSG00000196220,2,4,1.3169076080867397,up,SRGAP3,protein_coding
ENSG00000196329,2,4,-0.5249585840193107,down,GIMAP5,protein_coding
ENSG00000196353,2,5,1.6299244184426775,up,CPNE4,protein_coding
ENSG00000196460,2,3,1.30680081044665,up,RFX8,protein_coding
ENSG00000196611,2,12,3.346527427060204,up,MMP1,protein_coding
ENSG00000196616,2,23,-1.8197474923070587,down,ADH1B,protein_coding
ENSG00000196639,2,7,1.523502387645621,up,HRH1,protein_coding
ENSG00000196711,2,4,1.9387826544709412,up,ALKAL1,protein_coding
ENSG00000196739,2,3,1.569489013071574,up,COL27A1,protein_coding
ENSG00000196743,2,1,1.2938081599297637,up,GM2A,protein_coding
ENSG00000197046,2,5,1.5248162466422681,up,SIGLEC15,protein_coding
ENSG00000197085,2,3,1.5060086319057169,up,NPSR1-AS1,lncRNA
ENSG00000197238,2,2,1.4697056499839887,up,HIST1H4J,protein_coding
ENSG00000197279,2,2,-1.0931805193334911,down,ZNF165,protein_coding
ENSG00000197415,2,9,-1.7618379221059466,down,VEPH1,protein_coding
ENSG00000197506,2,9,1.9798990395047134,up,SLC28A3,protein_coding
ENSG00000197540,2,4,-1.6300985942843553,down,GZMM,protein_coding
ENSG00000197565,2,2,1.1991438835761945,up,COL4A6,protein_coding
ENSG00000197635,2,2,2.260519331850087,up,DPP4,protein_coding
ENSG00000197766,2,4,-1.746049952208752,down,CFD,protein_coding
ENSG00000197953,2,2,-1.6170642971531537,down,AADACL2,protein_coding
ENSG00000197977,2,3,1.8928692241064657,up,ELOVL2,protein_coding
ENSG00000198108,2,2,1.3343689244790287,up,CHSY3,protein_coding
ENSG00000198203,2,3,1.5225187475410786,up,SULT1C2,protein_coding
ENSG00000198246,2,1,1.2692305846178948,up,SLC29A3,protein_coding
ENSG00000198417,2,2,-1.258634532788098,down,MT1F,protein_coding
ENSG00000198467,2,2,1.5049763358491406,up,TPM2,protein_coding
ENSG00000198478,2,1,1.7046813413672866,up,SH3BGRL2,protein_coding
ENSG00000198483,2,3,1.0332498858286767,up,ANKRD35,protein_coding
ENSG00000198488,2,2,1.4717142933597445,up,B3GNT6,protein_coding
ENSG00000198515,2,2,1.6891964008019436,up,CNGA1,protein_coding
ENSG00000198523,2,3,1.1322355192786642,up,PLN,protein_coding
ENSG00000198535,2,1,1.4929663041823258,up,C2CD4A,protein_coding
ENSG00000198598,2,3,1.5726228211099482,up,MMP17,protein_coding
ENSG00000198626,2,3,1.1579169970271155,up,RYR2,protein_coding
ENSG00000198691,2,4,1.783068327062549,up,ABCA4,protein_coding
ENSG00000198805,2,2,-1.0518719137110852,down,PNP,protein_coding
ENSG00000198835,2,3,-0.39661610615787984,down,GJC2,protein_coding
ENSG00000198883,2,2,1.5363988501898338,up,PNMA5,protein_coding
ENSG00000198929,2,3,1.6702116684729456,up,NOS1AP,protein_coding
ENSG00000198959,2,2,1.1906368115749528,up,TGM2,protein_coding
ENSG00000203446,2,2,1.3705332435051703,up,AC004988.1,lncRNA
ENSG00000203585,2,2,1.309119294814073,up,LINC02408,lncRNA
ENSG00000203618,2,2,-1.8229610849852997,down,GP1BB,protein_coding
ENSG00000203635,2,2,2.343187515200631,up,AC144450.1,lncRNA
ENSG00000203697,2,2,1.7830118206385597,up,CAPN8,protein_coding
ENSG00000203706,2,3,1.3317132084904029,up,SERTAD4-AS1,lncRNA
ENSG00000203756,2,2,1.3699590968006596,up,TMEM244,protein_coding
ENSG00000203780,2,2,1.189677537817224,up,FANK1,protein_coding
ENSG00000204252,2,2,1.5005525321495174,up,HLA-DOA,protein_coding
ENSG00000204262,2,8,1.279567127055535,up,COL5A2,protein_coding
ENSG00000204305,2,19,-1.5571555457538988,down,AGER,protein_coding
ENSG00000204381,2,3,1.5832589016539136,up,LAYN,protein_coding
ENSG00000204385,2,3,1.5124792272531238,up,SLC44A4,protein_coding
ENSG00000204544,2,4,1.871402112877002,up,MUC21,protein_coding
ENSG00000204580,2,1,1.7066890015995,up,DDR1,protein_coding
ENSG00000204603,2,2,-1.5536711795937697,down,LINC01257,lncRNA
ENSG00000204832,2,2,-1.1404398648086485,down,ST8SIA6-AS1,lncRNA
ENSG00000204839,2,2,1.6249956819776608,up,MROH6,protein_coding
ENSG00000204929,2,2,1.7700171516617298,up,AC007389.1,lncRNA
ENSG00000205056,2,3,1.3132746418755428,up,LINC02397,lncRNA
ENSG00000205213,2,4,2.161305372231151,up,LGR4,protein_coding
ENSG00000205269,2,2,-1.0877927494612856,down,TMEM170B,protein_coding
ENSG00000205336,2,2,1.4928186347695103,up,ADGRG1,protein_coding
ENSG00000205364,2,9,-1.851372390759813,down,MT1M,protein_coding
ENSG00000205426,2,4,1.025162832239318,up,KRT81,protein_coding
ENSG00000205978,2,4,1.54570334874651,up,NYNRIN,protein_coding
ENSG00000206195,2,7,1.4688621975236855,up,DUXAP8,lncRNA
ENSG00000206417,2,1,-1.4033118308458388,down,H1FX-AS1,lncRNA
ENSG00000206560,2,3,1.0770887542841825,up,ANKRD28,protein_coding
ENSG00000206579,2,5,1.3795027814163126,up,XKR4,protein_coding
ENSG00000211445,2,13,-1.5323158660517795,down,GPX3,protein_coding
ENSG00000211448,2,1,1.7309371476574769,up,DIO2,protein_coding
ENSG00000211592,2,12,2.0405062006173225,up,IGKC,IG_C_gene
ENSG00000211675,2,7,1.9463608437572013,up,IGLC1,IG_C_gene
ENSG00000211677,2,8,2.1893240541027774,up,IGLC2,IG_C_gene
ENSG00000211679,2,2,1.9949372602219098,up,IGLC3,IG_C_gene
ENSG00000211892,2,16,2.8202425347248523,up,IGHG4,IG_C_gene
ENSG00000211895,2,7,1.9237944264776223,up,IGHA1,IG_C_gene
ENSG00000211896,2,19,1.9837139071384184,up,IGHG1,IG_C_gene
ENSG00000211897,2,18,2.28261864250736,up,IGHG3,IG_C_gene
ENSG00000211949,2,2,11.832891861700915,up,IGHV3-23,IG_V_gene
ENSG00000213316,2,1,1.2947518814929975,up,LTC4S,protein_coding
ENSG00000213658,2,3,-0.3296099086636108,down,LAT,protein_coding
ENSG00000213981,2,3,-1.1653471154296644,down,AC007277.1,lncRNA
ENSG00000214803,2,2,-1.1978896317092291,down,AC090921.1,lncRNA
ENSG00000215915,2,3,1.2658897954670871,up,ATAD3C,protein_coding
ENSG00000221818,2,2,-1.3301673226373008,down,EBF2,protein_coding
ENSG00000221955,2,2,1.2895642360531183,up,SLC12A8,protein_coding
ENSG00000222032,2,3,1.7743838188922325,up,AC112721.2,lncRNA
ENSG00000223542,2,3,-1.3797480122181707,down,AL024497.1,lncRNA
ENSG00000223586,2,3,-0.6961043071162287,down,LINC01312,lncRNA
ENSG00000223749,2,7,1.142438898595638,up,MIR503HG,lncRNA
ENSG00000224063,2,2,-1.2386802829473127,down,AC007319.1,lncRNA
ENSG00000224101,2,2,-1.355744622833245,down,ELMO1-AS1,lncRNA
ENSG00000224137,2,3,1.4574431028101997,up,LINC01857,lncRNA
ENSG00000224478,2,2,1.1840223985548795,up,AL356417.1,lncRNA
ENSG00000224610,2,2,1.6335369231103722,up,AC108879.1,lncRNA
ENSG00000224658,2,2,-1.1617383328420274,down,AL513164.1,lncRNA
ENSG00000224821,2,5,2.2519454556738707,up,COL4A2-AS2,lncRNA
ENSG00000225194,2,4,-0.5166509800936274,down,LINC00092,lncRNA
ENSG00000225473,2,6,-1.567647920658783,down,ATP13A4-AS1,lncRNA
ENSG00000225506,2,2,-0.28624275697909757,down,CYP4A22-AS1,lncRNA
ENSG00000225614,2,3,1.4916462122468452,up,ZNF469,protein_coding
ENSG00000225879,2,2,1.537676014439593,up,AL513210.1,lncRNA
ENSG00000226149,2,3,-1.230981311155883,down,AL356124.1,lncRNA
ENSG00000226363,2,2,1.3660575638673522,up,HAGLROS,lncRNA
ENSG00000226383,2,3,2.002086710809669,up,LINC01876,lncRNA
ENSG00000226476,2,3,2.0734858628640076,up,LINC01748,lncRNA
ENSG00000226581,2,2,-1.1329756502302692,down,LINC02848,lncRNA
ENSG00000227028,2,2,1.18099451483932,up,SLC8A1-AS1,lncRNA
ENSG00000227036,2,3,1.803406708724866,up,LINC00511,lncRNA
ENSG00000227240,2,3,1.19476547687166,up,AL136456.1,lncRNA
ENSG00000227260,2,4,-0.8197892444438046,down,LINC01985,lncRNA
ENSG00000227274,2,3,-0.3399355421045729,down,AC005358.1,lncRNA
ENSG00000227496,2,3,1.476073173693141,up,AC099066.2,lncRNA
ENSG00000227544,2,3,-1.348524972294135,down,AC018647.1,lncRNA
ENSG00000227741,2,2,-1.4179007138624826,down,AL121987.2,lncRNA
ENSG00000227906,2,2,1.652549724634783,up,SNAP25-AS1,lncRNA
ENSG00000227925,2,3,1.90012890409175,up,LINC01655,lncRNA
ENSG00000227954,2,4,-1.25310761549843,down,TARID,lncRNA
ENSG00000228035,2,1,-1.378319897742999,down,NGF-AS1,lncRNA
ENSG00000228208,2,2,1.2429640559046238,up,C1orf143,lncRNA
ENSG00000228253,2,4,1.395340060835192,up,MT-ATP8,protein_coding
ENSG00000228340,2,2,1.6137775837436275,up,MIR646HG,lncRNA
ENSG00000228548,2,2,-1.229913488142103,down,ITPKB-AS1,lncRNA
ENSG00000228553,2,3,-0.37747318992544826,down,AL389885.1,lncRNA
ENSG00000228643,2,2,-1.4890476597893367,down,AC079779.2,lncRNA
ENSG00000228863,2,4,-1.3884711412049433,down,AL121985.1,lncRNA
ENSG00000228918,2,2,1.1775780844666146,up,LINC01344,lncRNA
ENSG00000229056,2,2,1.7392815546407783,up,HECW2-AS1,lncRNA
ENSG00000229267,2,2,-1.6523685420509673,down,SNHG31,lncRNA
ENSG00000229291,2,3,-1.143062784158208,down,LINC02768,lncRNA
ENSG00000229498,2,2,-1.2637325380283382,down,AC105053.1,lncRNA
ENSG00000229664,2,3,-0.44858938529112646,down,AL137186.1,lncRNA
ENSG00000230107,2,2,1.308303956598499,up,AL022316.1,lncRNA
ENSG00000230186,2,2,-1.6822422591644302,down,AC246680.1,lncRNA
ENSG00000230310,2,2,3.2712679695576234,up,AC010422.1,lncRNA
ENSG00000230379,2,3,-0.2913945998946124,down,AP000146.1,lncRNA
ENSG00000230387,2,5,-0.9283507744657558,down,AL118508.1,lncRNA
ENSG00000230910,2,4,-1.2052759608080374,down,AL391807.1,lncRNA
ENSG00000231105,2,2,2.1224108654699614,up,AL031728.1,lncRNA
ENSG00000231106,2,3,2.6915449604989137,up,LINC01436,lncRNA
ENSG00000231150,2,2,1.8287716570488788,up,AL034345.2,lncRNA
ENSG00000231160,2,3,-1.7205567727866802,down,KLF3-AS1,lncRNA
ENSG00000231367,2,2,-1.0579975915970978,down,LINC02613,lncRNA
ENSG00000231507,2,3,-0.36580131427295304,down,LINC01353,lncRNA
ENSG00000231749,2,1,-1.1354671768823827,down,ABCA9-AS1,lncRNA
ENSG00000231789,2,3,1.4735931767738852,up,PIK3CD-AS2,lncRNA
ENSG00000231943,2,3,-1.5001599483661636,down,PGM5P4-AS1,lncRNA
ENSG00000231985,2,3,-1.2403952250561405,down,AL354949.1,lncRNA
ENSG00000232006,2,4,1.4015009757470336,up,AC005537.1,lncRNA
ENSG00000232021,2,2,1.4289651821038338,up,LEF1-AS1,lncRNA
ENSG00000232093,2,2,-1.9741203834780015,down,DCST1-AS1,lncRNA
ENSG00000232124,2,2,1.711840158297663,up,AP001057.1,lncRNA
ENSG00000232192,2,2,1.371600677420892,up,KIF26B-AS1,lncRNA
ENSG00000232234,2,8,-1.2936476557099768,down,AL355499.1,lncRNA
ENSG00000232310,2,4,1.2193501090531365,up,AL078590.2,lncRNA
ENSG00000232363,2,3,-0.5695307204320145,down,AL021391.1,lncRNA
ENSG00000232618,2,3,-1.1637780609104107,down,AL355304.1,lncRNA
ENSG00000232679,2,8,2.2615922856973025,up,LINC01705,lncRNA
ENSG00000232748,2,3,-1.0815997351705764,down,AC135050.1,lncRNA
ENSG00000232827,2,3,-1.2515440192197171,down,LINC01189,lncRNA
ENSG00000232949,2,2,-1.121231115529638,down,AC002480.2,lncRNA
ENSG00000233392,2,4,0.7068577693468318,up,AC104809.2,lncRNA
ENSG00000233493,2,8,-2.0211837634045953,down,TMEM238,protein_coding
ENSG00000233682,2,1,1.6327223417038828,up,AL356417.2,lncRNA
ENSG00000233729,2,3,-1.0551904443943088,down,NCKAP5-AS1,lncRNA
ENSG00000233968,2,2,1.0948399250508365,up,AL157895.1,lncRNA
ENSG00000234184,2,2,1.1903900318582177,up,LINC01781,lncRNA
ENSG00000234279,2,2,-1.292427912809101,down,LINC01937,lncRNA
ENSG00000234281,2,7,-1.5350075221554034,down,LANCL1-AS1,lncRNA
ENSG00000234380,2,4,1.4489083374722933,up,LINC01426,lncRNA
ENSG00000234477,2,2,1.6442235507031722,up,AC004231.1,lncRNA
ENSG00000234693,2,2,-1.3229920079470696,down,AL353653.1,lncRNA
ENSG00000234840,2,3,-2.4452050809199637,down,LINC01239,lncRNA
ENSG00000234906,2,6,1.4927038993334285,up,APOC2,protein_coding
ENSG00000235098,2,2,1.7022265227532856,up,ANKRD65,protein_coding
ENSG00000235304,2,1,2.1748594796987737,up,LINC01281,lncRNA
ENSG00000235531,2,2,1.2000888421882472,up,MSC-AS1,lncRNA
ENSG00000235532,2,2,1.476778551765911,up,LINC00402,lncRNA
ENSG00000235904,2,2,1.692356781710159,up,RBMS3-AS3,lncRNA
ENSG00000236069,2,2,1.5429838943013365,up,AL136987.1,lncRNA
ENSG00000236107,2,2,-1.4283261277251105,down,SCN1A-AS1,lncRNA
ENSG00000236212,2,3,1.994759061808761,up,AC009262.1,lncRNA
ENSG00000236333,2,5,-1.2718579855967975,down,TRHDE-AS1,lncRNA
ENSG00000236532,2,2,-1.3999346637413888,down,LINC01695,lncRNA
ENSG00000237400,2,4,-0.6822101003847356,down,AC006960.2,lncRNA
ENSG00000237413,2,2,-1.1789984642070441,down,AC096531.2,lncRNA
ENSG00000237460,2,2,1.9586241602776269,up,LINC01661,lncRNA
ENSG00000237505,2,2,1.1807538438806868,up,PKN2-AS1,lncRNA
ENSG00000237596,2,5,-1.2745277227347007,down,AL138828.1,lncRNA
ENSG00000237914,2,2,1.4600139950630022,up,SIRPG-AS1,lncRNA
ENSG00000237943,2,2,-1.5212843562823566,down,PRKCQ-AS1,lncRNA
ENSG00000237978,2,10,1.3873525298220386,up,KCNMB2-AS1,lncRNA
ENSG00000238042,2,4,1.881717200884337,up,LINC02257,lncRNA
ENSG00000238057,2,2,-1.2811264303174692,down,ZEB2-AS1,lncRNA
ENSG00000238755,2,12,-1.432216540257482,down,LINC02006,lncRNA
ENSG00000239268,2,9,-1.7809542120470896,down,AC092691.1,lncRNA
ENSG00000240405,2,3,1.4024200315130608,up,SAMMSON,lncRNA
ENSG00000240505,2,4,0.9036002968494576,up,TNFRSF13B,protein_coding
ENSG00000240521,2,2,-1.1138384034816378,down,AC092979.1,lncRNA
ENSG00000240541,2,4,1.3601254263475147,up,TM4SF1-AS1,lncRNA
ENSG00000241359,2,4,1.5608499845598551,up,SYNPR-AS1,lncRNA
ENSG00000241397,2,3,-0.8283775031683961,down,LINC00903,lncRNA
ENSG00000241644,2,7,-1.1733524205342107,down,INMT,protein_coding
ENSG00000241697,2,2,-1.1895955283906505,down,TMEFF1,protein_coding
ENSG00000241935,2,2,-1.5632625230887787,down,HOGA1,protein_coding
ENSG00000242258,2,2,1.3053089706227612,up,LINC00996,lncRNA
ENSG00000242550,2,4,-2.48121850567475,down,SERPINB10,protein_coding
ENSG00000242753,2,2,1.9891095461367432,up,AL445430.2,lncRNA
ENSG00000242816,2,4,-1.2945958260640993,down,AC092691.3,lncRNA
ENSG00000243449,2,10,1.5545875324797886,up,C4orf48,protein_coding
ENSG00000243819,2,2,-1.1800862221466206,down,RN7SL832P,lncRNA
ENSG00000244124,2,4,-0.6424524600314208,down,ATP1B3-AS1,lncRNA
ENSG00000244239,2,2,1.5551162850570783,up,AC007009.1,lncRNA
ENSG00000244482,2,2,-1.464326357242936,down,LILRA6,protein_coding
ENSG00000244558,2,4,-1.5676702453688767,down,KCNK15-AS1,lncRNA
ENSG00000245112,2,2,-1.2609470069123885,down,SMARCA5-AS1,lncRNA
ENSG00000245248,2,3,1.2860577657285999,up,USP2-AS1,lncRNA
ENSG00000245750,2,4,1.437546978657514,up,DRAIC,lncRNA
ENSG00000248222,2,3,-1.201130860187595,down,AC011389.1,lncRNA
ENSG00000248307,2,2,-1.2753475246557557,down,LINC00616,lncRNA
ENSG00000248360,2,3,1.2533406787998163,up,LINC00504,lncRNA
ENSG00000248388,2,3,-1.5553954916876673,down,AC093801.1,lncRNA
ENSG00000248540,2,2,1.7367776746312231,up,AC010931.2,lncRNA
ENSG00000248927,2,3,1.570167791385851,up,AC114284.1,lncRNA
ENSG00000248964,2,2,1.6712046645995575,up,AC131254.1,lncRNA
ENSG00000249001,2,3,2.013386465114326,up,AC093895.1,lncRNA
ENSG00000249035,2,2,-1.1140944836978286,down,CLMAT3,lncRNA
ENSG00000249167,2,2,-1.146507899957241,down,SEMA6A-AS2,lncRNA
ENSG00000249364,2,12,-1.6058878224889144,down,AC112206.2,lncRNA
ENSG00000249992,2,3,0.6762692869505322,up,TMEM158,protein_coding
ENSG00000249993,2,3,1.3318459378149223,up,BFSP2-AS1,lncRNA
ENSG00000249998,2,2,-1.1673733568370697,down,AC106894.1,lncRNA
ENSG00000250295,2,4,-0.9214524797024617,down,RDH10-AS1,lncRNA
ENSG00000250334,2,1,1.49429568164388,up,LINC00989,lncRNA
ENSG00000250354,2,3,-1.3149234860522356,down,AC069272.1,lncRNA
ENSG00000250383,2,3,-1.2442357413141558,down,AC008871.1,lncRNA
ENSG00000250493,2,2,-1.2614811297425375,down,AP004147.1,lncRNA
ENSG00000250863,2,2,2.1362704374751273,up,AC114757.1,lncRNA
ENSG00000250891,2,2,-1.2546545459170353,down,LINC02208,lncRNA
ENSG00000250934,2,3,-1.4087832879707243,down,AC016924.1,lncRNA
ENSG00000250954,2,3,-0.3160034380841801,down,AC016687.3,lncRNA
ENSG00000251138,2,3,2.3945829933231164,up,AC090015.1,lncRNA
ENSG00000251170,2,3,-0.8590243840402821,down,AC004052.1,lncRNA
ENSG00000251216,2,3,-0.5558614370622285,down,AC106895.2,lncRNA
ENSG00000251388,2,2,1.0454512823430608,up,AC079380.1,lncRNA
ENSG00000251598,2,2,-0.28063603372831564,down,AC093916.1,lncRNA
ENSG00000251680,2,2,1.3025353871213343,up,AC008591.1,lncRNA
ENSG00000253116,2,2,-1.0507632435018874,down,AC027698.1,lncRNA
ENSG00000253309,2,2,-1.1562086056198155,down,SERPINE3,protein_coding
ENSG00000253397,2,1,-1.7802561327286694,down,AC069113.2,lncRNA
ENSG00000253398,2,2,-1.164203957171035,down,AC021733.2,lncRNA
ENSG00000253490,2,3,2.236671385628089,up,LINC02099,lncRNA
ENSG00000253629,2,2,-1.2372549030050302,down,AP000426.1,lncRNA
ENSG00000253666,2,2,1.8636004432335802,up,AP000424.1,lncRNA
ENSG00000253736,2,2,-1.1113646220029407,down,AC022217.3,lncRNA
ENSG00000253755,2,17,1.8229527574937492,up,IGHGP,IG_C_pseudogene
ENSG00000254119,2,2,1.447125461796657,up,LINC02842,lncRNA
ENSG00000254254,2,4,-1.166678842031018,down,AC012349.1,lncRNA
ENSG00000254560,2,4,1.9920186318880346,up,BBOX1-AS1,lncRNA
ENSG00000254726,2,2,1.7775372414706885,up,MEX3A,protein_coding
