gene,geneSymbol,biotype,cluster,diseaseArea,log2FoldChange,padj,caseDetection,controlDetection,detectionDelta,nStudies,interpretedCellType,interpretationStatus,topSourceLabel,topSourceLabelFraction,homeCluster,homeClusterControlDetection,homeInterpretedCellType,homeTopLabel,homeTopLabelFraction,recipientLabelEntropy,direction
ENSG00000161055,SCGB3A1,protein_coding,43,IPF / Pulmonary Fibrosis,1.1796921022611484,0.00026097597833322,0.5481083963114913,0.3709794700185502,0.17712892629294114,7,unresolved,unresolved,lung multiciliated epithelial cell,0.5897388630462579,57,1.0,unresolved,respiratory tract goblet cell,0.5,1.904076530598897,gain
ENSG00000165949,IFI27,protein_coding,23,IPF / Pulmonary Fibrosis,1.4308797928826198,0.0013676923885860475,0.6066349857023531,0.42955220113899933,0.17708278456335375,3,unresolved,unresolved,basal cell,0.4718010254172575,37,1.0,unresolved,endothelial cell of artery,0.96,1.8939286541819795,gain
ENSG00000125999,BPIFB1,protein_coding,52,IPF / Pulmonary Fibrosis,2.6305056211141666,9.121052364880078e-05,0.24185623826565927,0.06483589104153867,0.1770203472241206,5,unresolved,unresolved,B cell,0.1982726687852143,57,1.0,unresolved,respiratory tract goblet cell,0.5,3.4002950310585907,gain
ENSG00000137965,IFI44,protein_coding,44,COVID-19 / SARS-CoV-2,1.4535314906335568,0.019372817991445287,0.3958550113454531,0.21883595564461303,0.17701905570084006,5,lung multiciliated epithelial cell,resolved,lung multiciliated epithelial cell,0.9470456921642318,39,0.6585979472204739,unresolved,respiratory tract goblet cell,0.3479264170566822,0.3452357723953034,gain
ENSG00000213145,CRIP1,protein_coding,17,IPF / Pulmonary Fibrosis,2.390062116889515,3.361464886883238e-07,0.6200748012362922,0.4430711444536301,0.1770036567826621,3,unresolved,unresolved,basal cell,0.3827332207383017,22,0.9688249400479616,unresolved,macrophage,0.4822222222222222,3.0661378256076457,gain
ENSG00000104043,ATP8B4,protein_coding,13,IPF / Pulmonary Fibrosis,1.0583606416674396,2.7893964605764813e-12,0.3798259431272485,0.20282297835434798,0.1770029647729005,7,unresolved,unresolved,basophil,0.6113958709108133,24,0.40722533851281895,unresolved,macrophage,0.327868190212373,2.066873855267226,gain
ENSG00000184232,OAF,protein_coding,60,Lung Cancer,1.8737618557366935,3.195630195896731e-07,0.20054097345164987,0.023846487024381177,0.1766944864272687,5,unresolved,unresolved,pericyte,0.4226224591541113,33,0.780996127736241,unresolved,basal cell,0.4132281553398058,2.561506464532918,gain
ENSG00000189334,S100A14,protein_coding,38,Lung Cancer,1.2476445971972874,0.04191457763608815,0.37154107669607517,0.19548212667072815,0.17605895002534702,4,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,70,0.9818594104308391,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,1.453044605741464,gain
ENSG00000278996,FP671120.4,lncRNA,52,IPF / Pulmonary Fibrosis,2.0658784017092042,9.350413718425888e-05,0.2838146704021262,0.10788951934449814,0.17592515105762807,5,unresolved,unresolved,B cell,0.1982726687852143,57,0.8125,unresolved,respiratory tract goblet cell,0.5,3.4002950310585907,gain
ENSG00000161798,AQP5,protein_coding,17,IPF / Pulmonary Fibrosis,1.9315708215178782,0.02035648822853959,0.2668413256220826,0.09092734125225461,0.17591398436982802,3,unresolved,unresolved,basal cell,0.3827332207383017,45,0.5456142143327336,respiratory tract goblet cell,respiratory tract goblet cell,0.8534097573980272,3.0661378256076457,gain
ENSG00000211592,IGKC,IG_C_gene,52,IPF / Pulmonary Fibrosis,1.1925310716365543,0.04383964216530414,0.3284462185624288,0.15253400081163992,0.17591221775078886,5,unresolved,unresolved,B cell,0.1982726687852143,0,0.6648255092172811,unresolved,B cell,0.5949997182410729,3.4002950310585907,gain
ENSG00000130303,BST2,protein_coding,8,Lung Cancer,1.6162665015277284,0.01624301985294153,0.3114611418446169,0.13565421109484258,0.1758069307497743,5,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,37,0.96,unresolved,endothelial cell of artery,0.96,2.672494945597188,gain
ENSG00000039537,C6,protein_coding,43,Cystic Fibrosis,1.7993727051707624,0.034554506520924504,0.28946454925835347,0.11369205414756392,0.17577249511078955,2,unresolved,unresolved,lung multiciliated epithelial cell,0.5897388630462579,44,0.27942852211626945,lung multiciliated epithelial cell,lung multiciliated epithelial cell,0.9470456921642318,1.904076530598897,gain
ENSG00000168961,LGALS9,protein_coding,17,IPF / Pulmonary Fibrosis,2.7188571455383714,1.2731980623582122e-10,0.2324039431986747,0.056870294940558154,0.17553364825811654,3,unresolved,unresolved,basal cell,0.3827332207383017,10,0.723030637656987,macrophage,macrophage,0.9465301035906224,3.0661378256076457,gain
ENSG00000119630,PGF,protein_coding,60,Lung Cancer,1.4885116295988043,1.839200767173568e-05,0.23452734745413442,0.059163284853238116,0.17536406260089632,5,unresolved,unresolved,pericyte,0.4226224591541113,33,0.34190558140947325,unresolved,basal cell,0.4132281553398058,2.561506464532918,gain
ENSG00000204389,HSPA1A,protein_coding,26,Lung Cancer,1.1626817591145593,0.018306188505175066,0.7757711841726034,0.6004085020594564,0.17536268211314698,5,macrophage,resolved,macrophage,0.798202097552855,37,1.0,unresolved,endothelial cell of artery,0.96,1.289100572647915,gain
ENSG00000137672,TRPC6,protein_coding,17,IPF / Pulmonary Fibrosis,3.8126235364476266,5.0502405516196996e-05,0.2298142055708456,0.05452590003660228,0.1752883055342433,3,unresolved,unresolved,basal cell,0.3827332207383017,15,0.2891566265060241,unresolved,basal cell,0.9969879518072288,3.0661378256076457,gain
ENSG00000182809,CRIP2,protein_coding,20,IPF / Pulmonary Fibrosis,1.0615130806869026,1.2544993642731725e-16,0.3405417901166525,0.16572712527798203,0.17481466483867045,9,unresolved,unresolved,respiratory tract goblet cell,0.3266546281280072,37,0.88,unresolved,endothelial cell of artery,0.96,2.844452076992309,gain
ENSG00000161055,SCGB3A1,protein_coding,6,IPF / Pulmonary Fibrosis,2.20661553227925,2.927453415224832e-06,0.33242574032039784,0.15777472354503017,0.17465101677536768,7,B cell,resolved,B cell,0.9462523043131512,57,1.0,unresolved,respiratory tract goblet cell,0.5,0.3938554445142952,gain
ENSG00000108846,ABCC3,protein_coding,38,IPF / Pulmonary Fibrosis,1.1429314792043892,3.684611781923123e-15,0.31638397791824185,0.14213891428746303,0.17424506363077882,6,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,33,0.880747504774551,unresolved,basal cell,0.4132281553398058,1.453044605741464,gain
ENSG00000169851,PCDH7,protein_coding,14,IPF / Pulmonary Fibrosis,1.8649096134285665,5.043913729645784e-57,0.28761979054763764,0.11347891984580882,0.17414087070182882,9,unresolved,unresolved,adventitial cell,0.2762481434936593,15,0.6947791164658634,unresolved,basal cell,0.9969879518072288,3.133884473831772,gain
ENSG00000169439,SDC2,protein_coding,9,IPF / Pulmonary Fibrosis,1.5698355553387944,5.0514655915314115e-28,0.3433432401865452,0.1692826145061791,0.17406062568036612,8,macrophage,resolved,macrophage,0.7772301716343172,10,0.5717784359137047,macrophage,macrophage,0.9465301035906224,1.2326075899877131,gain
ENSG00000123080,CDKN2C,protein_coding,3,Lung Cancer,1.1612233781954142,0.001899411192897198,0.3193521734348819,0.1453029808627898,0.17404919257209212,3,unresolved,unresolved,"CD4-positive, alpha-beta T cell",0.5879170937250883,17,0.3036022734683051,unresolved,basal cell,0.3827332207383017,1.679621098718113,gain
ENSG00000135931,ARMC9,protein_coding,14,Lung Cancer,1.0232997682070903,9.935258515687138e-09,0.3229582878116665,0.14891099054000662,0.1740472972716599,5,unresolved,unresolved,adventitial cell,0.2762481434936593,70,0.7528344671201814,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,3.133884473831772,gain
ENSG00000149021,SCGB1A1,protein_coding,9,IPF / Pulmonary Fibrosis,1.4330995825255906,0.00011111968891753195,0.3869113563463729,0.2130718169411551,0.17383953940521782,8,macrophage,resolved,macrophage,0.7772301716343172,57,1.0,unresolved,respiratory tract goblet cell,0.5,1.2326075899877131,gain
ENSG00000144810,COL8A1,protein_coding,14,IPF / Pulmonary Fibrosis,1.397355210544702,4.2679210759566984e-35,0.424003530347092,0.2504601026177625,0.17354342772932946,9,unresolved,unresolved,adventitial cell,0.2762481434936593,70,0.6326530612244898,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,3.133884473831772,gain
ENSG00000244694,PTCHD4,protein_coding,23,IPF / Pulmonary Fibrosis,2.188292926877342,7.41233010384088e-06,0.20148916925201762,0.028060127092317075,0.17342904215970056,3,unresolved,unresolved,basal cell,0.4718010254172575,45,0.23492077294777275,respiratory tract goblet cell,respiratory tract goblet cell,0.8534097573980272,1.8939286541819795,gain
ENSG00000187608,ISG15,protein_coding,44,COVID-19 / SARS-CoV-2,1.6376037114009814,0.04882717202009365,0.5054450947311658,0.3321586698186048,0.17328642491256102,5,lung multiciliated epithelial cell,resolved,lung multiciliated epithelial cell,0.9470456921642318,39,0.9340534111503701,unresolved,respiratory tract goblet cell,0.3479264170566822,0.3452357723953034,gain
ENSG00000204389,HSPA1A,protein_coding,5,Lung Cancer,1.8837435012307477,0.001888721336222508,0.5152405522220492,0.34210366617535665,0.17313688604669258,4,unresolved,unresolved,"CD4-positive, alpha-beta T cell",0.6349260714249018,37,1.0,unresolved,endothelial cell of artery,0.96,1.4451401133942776,gain
ENSG00000140937,CDH11,protein_coding,60,Lung Cancer,1.3369419269760356,2.73085947034791e-06,0.2583136724426832,0.0852946674076894,0.17301900503499382,5,unresolved,unresolved,pericyte,0.4226224591541113,18,0.6801543448978061,unresolved,B cell,0.2673611111111111,2.561506464532918,gain
ENSG00000228253,MT-ATP8,protein_coding,36,Lung Cancer,1.4566389867866687,0.005180982368518618,0.4856260985636186,0.31262899767081426,0.17299710089280435,5,unresolved,unresolved,capillary endothelial cell,0.5106695796181501,15,0.9377510040160643,unresolved,basal cell,0.9969879518072288,2.2547171867361704,gain
ENSG00000113448,PDE4D,protein_coding,38,IPF / Pulmonary Fibrosis,1.0142353804787072,7.472058463998127e-11,0.7051503051729746,0.5321677896310659,0.1729825155419087,6,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,70,0.9954648526077099,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,1.453044605741464,gain
ENSG00000029993,HMGB3,protein_coding,8,Lung Cancer,1.7080792506147464,0.0005299423865118698,0.31997944516285887,0.14702262037352296,0.1729568247893359,5,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,33,0.8828515935206713,unresolved,basal cell,0.4132281553398058,2.672494945597188,gain
ENSG00000214063,TSPAN4,protein_coding,26,Lung Cancer,1.0704092859663186,0.004486587032698375,0.4170316939486512,0.24430674061297739,0.1727249533356738,5,macrophage,resolved,macrophage,0.798202097552855,33,0.8265474599305875,unresolved,basal cell,0.4132281553398058,1.289100572647915,gain
ENSG00000118257,NRP2,protein_coding,31,IPF / Pulmonary Fibrosis,1.1495547557885104,1.232911176776337e-06,0.3944955058929182,0.2219341015068896,0.1725614043860286,8,basal cell,resolved,basal cell,0.9368114823755128,10,0.6785093265992136,macrophage,macrophage,0.9465301035906224,0.532808354671482,gain
ENSG00000243449,C4orf48,protein_coding,8,Lung Cancer,1.3714622467183448,0.0067040984010211125,0.37108008152985045,0.19857936567927878,0.17250071585057167,5,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,15,0.9387550200803213,unresolved,basal cell,0.9969879518072288,2.672494945597188,gain
ENSG00000095970,TREM2,protein_coding,26,IPF / Pulmonary Fibrosis,1.2880520394120767,1.3937417539998848e-19,0.35399457212879104,0.18153844360123428,0.17245612852755676,7,macrophage,resolved,macrophage,0.798202097552855,9,0.3379005465325832,macrophage,macrophage,0.7772301716343172,1.289100572647915,gain
ENSG00000087303,NID2,protein_coding,60,Lung Cancer,1.2186735961949593,0.0025032883892153494,0.2418591815924097,0.06968079595959963,0.17217838563281007,5,unresolved,unresolved,pericyte,0.4226224591541113,33,0.17466838138667684,unresolved,basal cell,0.4132281553398058,2.561506464532918,gain
ENSG00000182240,BACE2,protein_coding,36,IPF / Pulmonary Fibrosis,1.1494005024676268,7.043804826194501e-17,0.33781998495590626,0.16565557698469055,0.1721644079712157,9,unresolved,unresolved,capillary endothelial cell,0.5106695796181501,23,0.7226950966786837,unresolved,basal cell,0.4718010254172575,2.2547171867361704,gain
ENSG00000160932,LY6E,protein_coding,8,Lung Cancer,1.0886415142038148,0.005639343354514286,0.6278470602769574,0.45575622440693714,0.17209083587002022,5,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,37,1.0,unresolved,endothelial cell of artery,0.96,2.672494945597188,gain
ENSG00000123243,ITIH5,protein_coding,14,IPF / Pulmonary Fibrosis,1.617354102924281,7.213061006637027e-32,0.26207006920350373,0.09004974532198515,0.17202032388151858,9,unresolved,unresolved,adventitial cell,0.2762481434936593,10,0.3838310266530745,macrophage,macrophage,0.9465301035906224,3.133884473831772,gain
ENSG00000165895,ARHGAP42,protein_coding,17,IPF / Pulmonary Fibrosis,1.7774606414753364,4.7894271057793e-07,0.3870156347915948,0.21528214486556974,0.17173348992602505,3,unresolved,unresolved,basal cell,0.3827332207383017,33,0.7527041315517217,unresolved,basal cell,0.4132281553398058,3.0661378256076457,gain
ENSG00000167183,PRR15L,protein_coding,20,Lung Cancer,1.204338225319276,0.02506724780237671,0.3322327664229367,0.1605884559492636,0.1716443104736731,5,unresolved,unresolved,respiratory tract goblet cell,0.3266546281280072,70,0.5873015873015873,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,2.844452076992309,gain
ENSG00000144724,PTPRG,protein_coding,38,Lung Cancer,1.8535692277699627,0.042848993561466674,0.3026814008249074,0.13128382766920943,0.17139757315569798,4,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,70,0.9818594104308391,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,1.453044605741464,gain
ENSG00000183386,FHL3,protein_coding,14,Lung Cancer,1.0525193704359201,1.923415537310258e-07,0.2653135478799793,0.09394247688154767,0.17137107099843163,5,unresolved,unresolved,adventitial cell,0.2762481434936593,33,0.44918036009120216,unresolved,basal cell,0.4132281553398058,3.133884473831772,gain
ENSG00000198010,DLGAP2,protein_coding,59,IPF / Pulmonary Fibrosis,1.1033150643962433,6.858533093633093e-15,0.39523288983052574,0.22395399293421941,0.17127889689630632,6,unresolved,unresolved,endothelial cell of lymphatic vessel,0.6927240090156965,32,0.356298144477806,unresolved,basal cell,0.2826359084406294,1.9065076941682848,gain
ENSG00000287151,C2orf27A,lncRNA,60,Lung Cancer,2.111813283731298,8.902406232979623e-16,0.21780019612784393,0.046567646155625246,0.17123254997221868,5,unresolved,unresolved,pericyte,0.4226224591541113,10,0.2805943707959996,macrophage,macrophage,0.9465301035906224,2.561506464532918,gain
ENSG00000249859,PVT1,lncRNA,36,IPF / Pulmonary Fibrosis,1.4601621716298352,7.71715956322806e-24,0.2661385644017162,0.09518448921835908,0.1709540751833571,9,unresolved,unresolved,capillary endothelial cell,0.5106695796181501,15,0.9196787148594378,unresolved,basal cell,0.9969879518072288,2.2547171867361704,gain
ENSG00000113657,DPYSL3,protein_coding,59,IPF / Pulmonary Fibrosis,1.0181529162121188,3.6007918957263416e-19,0.4327240387779331,0.26234111404118216,0.17038292473675093,6,unresolved,unresolved,endothelial cell of lymphatic vessel,0.6927240090156965,33,0.806626293579867,unresolved,basal cell,0.4132281553398058,1.9065076941682848,gain
ENSG00000073849,ST6GAL1,protein_coding,8,IPF / Pulmonary Fibrosis,1.0445915369341443,1.8175830089341447e-35,0.4414266477538376,0.271139530425056,0.1702871173287816,8,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,45,0.6569781766775789,respiratory tract goblet cell,respiratory tract goblet cell,0.8534097573980272,2.672494945597188,gain
ENSG00000126264,HCST,protein_coding,26,IPF / Pulmonary Fibrosis,1.180804978936817,2.2492770073182345e-20,0.4300429522432321,0.25977005822523463,0.17027289401799744,7,macrophage,resolved,macrophage,0.798202097552855,5,0.7097690322471184,unresolved,"CD4-positive, alpha-beta T cell",0.6349260714249018,1.289100572647915,gain
ENSG00000226383,LINC01876,lncRNA,8,Lung Cancer,1.370267382146158,0.009353378907089491,0.31720178034093766,0.14719394365179972,0.17000783668913794,5,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,33,0.8934531557379266,unresolved,basal cell,0.4132281553398058,2.672494945597188,gain
ENSG00000272168,CASC15,lncRNA,17,IPF / Pulmonary Fibrosis,2.417949501907641,7.381520452426474e-06,0.2949684306349523,0.1252405418328302,0.1697278888021221,3,unresolved,unresolved,basal cell,0.3827332207383017,44,0.5549032340993947,lung multiciliated epithelial cell,lung multiciliated epithelial cell,0.9470456921642318,3.0661378256076457,gain
ENSG00000155324,GRAMD2B,protein_coding,3,Lung Cancer,1.0142525960062776,0.04981835692457763,0.3293894375705507,0.15972689662138145,0.16966254094916927,3,unresolved,unresolved,"CD4-positive, alpha-beta T cell",0.5879170937250883,45,0.7085599153302355,respiratory tract goblet cell,respiratory tract goblet cell,0.8534097573980272,1.679621098718113,gain
ENSG00000161055,SCGB3A1,protein_coding,44,IPF / Pulmonary Fibrosis,1.4489159340016775,8.107786525209655e-07,0.49146513148732485,0.32184089998614146,0.1696242315011834,8,lung multiciliated epithelial cell,resolved,lung multiciliated epithelial cell,0.9470456921642318,57,1.0,unresolved,respiratory tract goblet cell,0.5,0.3452357723953034,gain
ENSG00000087245,MMP2,protein_coding,59,Lung Cancer,1.3595407149292713,0.001753722062843567,0.30543601095957057,0.1358699543318648,0.16956605662770577,5,unresolved,unresolved,endothelial cell of lymphatic vessel,0.6927240090156965,14,0.626858258251466,unresolved,adventitial cell,0.2762481434936593,1.9065076941682848,gain
ENSG00000226383,LINC01876,lncRNA,52,IPF / Pulmonary Fibrosis,1.0395170801855873,4.455146295648665e-05,0.3680460434736218,0.19870489291323515,0.16934115056038665,5,unresolved,unresolved,B cell,0.1982726687852143,33,0.8934531557379266,unresolved,basal cell,0.4132281553398058,3.4002950310585907,gain
ENSG00000123342,MMP19,protein_coding,14,IPF / Pulmonary Fibrosis,1.0838991755424425,1.3783025613541785e-09,0.3327108107051845,0.16342017722978744,0.16929063347539705,9,unresolved,unresolved,adventitial cell,0.2762481434936593,10,0.5452983888783033,macrophage,macrophage,0.9465301035906224,3.133884473831772,gain
ENSG00000033170,FUT8,protein_coding,0,Lung Cancer,1.216404241355901,7.184487304947004e-07,0.4926528316955379,0.323438750817841,0.1692140808776969,5,unresolved,unresolved,B cell,0.5949997182410729,33,0.932738214835864,unresolved,basal cell,0.4132281553398058,1.866065400836198,gain
ENSG00000235531,MSC-AS1,lncRNA,60,Lung Cancer,1.05338211453947,0.00014043431870266681,0.26868370833031807,0.09967414793483735,0.1690095603954807,5,unresolved,unresolved,pericyte,0.4226224591541113,14,0.23874688688609777,unresolved,adventitial cell,0.2762481434936593,2.561506464532918,gain
ENSG00000240972,MIF,protein_coding,21,Lung Cancer,1.2126124790855173,0.019198606731583422,0.5786207874332892,0.4101474621919446,0.16847332524134456,5,unresolved,unresolved,plasma cell,0.3122903018474076,15,1.0,unresolved,basal cell,0.9969879518072288,3.048049508654597,gain
ENSG00000138640,FAM13A,protein_coding,39,COVID-19 / SARS-CoV-2,2.4063166274252867,0.0475457306541519,0.31399046120856905,0.1456959424756035,0.16829451873296555,2,unresolved,unresolved,respiratory tract goblet cell,0.3479264170566822,44,0.8693498163687106,lung multiciliated epithelial cell,lung multiciliated epithelial cell,0.9470456921642318,2.8196345554011315,gain
ENSG00000186818,LILRB4,protein_coding,26,IPF / Pulmonary Fibrosis,1.2546471054378883,4.905435502443922e-20,0.3731924105808573,0.2050243606428056,0.16816804993805168,7,macrophage,resolved,macrophage,0.798202097552855,10,0.5334096585451703,macrophage,macrophage,0.9465301035906224,1.289100572647915,gain
ENSG00000170745,KCNS3,protein_coding,60,Lung Cancer,1.0978608748056393,1.7042763831456595e-05,0.275406604272349,0.10729159257662539,0.16811501169572357,5,unresolved,unresolved,pericyte,0.4226224591541113,17,0.2269664155353819,unresolved,basal cell,0.3827332207383017,2.561506464532918,gain
ENSG00000137628,DDX60,protein_coding,23,COVID-19 / SARS-CoV-2,1.6991651543004724,0.012085222381360982,0.37993701773304556,0.21203392822459596,0.1679030895084496,4,unresolved,unresolved,basal cell,0.4718010254172575,39,0.646754474814838,unresolved,respiratory tract goblet cell,0.3479264170566822,1.8939286541819795,gain
ENSG00000205403,CFI,protein_coding,31,Cystic Fibrosis,1.3735539754009403,0.03462686981544865,0.3410370030387629,0.17338664592139802,0.16765035711736487,2,basal cell,resolved,basal cell,0.9368114823755128,32,0.627552917418168,unresolved,basal cell,0.2826359084406294,0.532808354671482,gain
ENSG00000168675,LDLRAD4,protein_coding,17,IPF / Pulmonary Fibrosis,2.4247366014163974,0.00013663586860706518,0.24000832437686181,0.0724181746941931,0.16759014968266872,3,unresolved,unresolved,basal cell,0.3827332207383017,44,0.8378513557507801,lung multiciliated epithelial cell,lung multiciliated epithelial cell,0.9470456921642318,3.0661378256076457,gain
ENSG00000157601,MX1,protein_coding,8,Lung Cancer,1.4335520783081315,0.005221236400464062,0.2992298390633441,0.1316756084209609,0.1675542306423832,5,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,39,0.836801780063586,unresolved,respiratory tract goblet cell,0.3479264170566822,2.672494945597188,gain
ENSG00000134121,CHL1,protein_coding,20,IPF / Pulmonary Fibrosis,1.423548631976946,1.8233829758522173e-22,0.26296370644582867,0.09541929137492573,0.16754441507090295,9,unresolved,unresolved,respiratory tract goblet cell,0.3266546281280072,45,0.4972245700501107,respiratory tract goblet cell,respiratory tract goblet cell,0.8534097573980272,2.844452076992309,gain
ENSG00000167183,PRR15L,protein_coding,8,Lung Cancer,1.2659727323763053,0.0008700279664193027,0.3377668427724116,0.1705021222374658,0.1672647205349458,5,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,70,0.5873015873015873,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,2.672494945597188,gain
ENSG00000173917,HOXB2,protein_coding,14,Lung Cancer,1.0313709291961233,0.00014201683079326805,0.26693576166262545,0.09969967141253525,0.1672360902500902,5,unresolved,unresolved,adventitial cell,0.2762481434936593,3,0.24861149057829796,unresolved,"CD4-positive, alpha-beta T cell",0.5879170937250883,3.133884473831772,gain
ENSG00000251003,ZFPM2-AS1,lncRNA,20,Lung Cancer,2.940991394605,0.0036943497630972655,0.2511801990503377,0.08415118383118465,0.1670290152191531,5,unresolved,unresolved,respiratory tract goblet cell,0.3266546281280072,15,0.4899598393574297,unresolved,basal cell,0.9969879518072288,2.844452076992309,gain
ENSG00000115414,FN1,protein_coding,24,IPF / Pulmonary Fibrosis,1.7529344658201325,2.488530620221641e-16,0.31484371019149954,0.14792180840421393,0.1669219017872856,7,unresolved,unresolved,macrophage,0.327868190212373,15,0.9447791164658634,unresolved,basal cell,0.9969879518072288,2.528368160802741,gain
ENSG00000251600,AC107223.1,lncRNA,38,IPF / Pulmonary Fibrosis,1.3769790648682225,4.3344900175183316e-12,0.2946696008017634,0.12781881722453267,0.16685078357723074,6,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,18,0.3686920128526479,unresolved,B cell,0.2673611111111111,1.453044605741464,gain
ENSG00000165029,ABCA1,protein_coding,8,Lung Cancer,1.2510500722441948,0.025402072020981017,0.32393779011012525,0.15732378843902883,0.1666140016710964,5,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,10,0.6727379688344797,macrophage,macrophage,0.9465301035906224,2.672494945597188,gain
ENSG00000172348,RCAN2,protein_coding,8,IPF / Pulmonary Fibrosis,1.679028223120515,8.269306703847952e-30,0.28343552675304207,0.11683729997316913,0.16659822677987293,8,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,60,0.3646461135595165,unresolved,pericyte,0.4226224591541113,2.672494945597188,gain
ENSG00000184640,SEPTIN9,protein_coding,38,IPF / Pulmonary Fibrosis,1.0885171492507446,1.0621165832579902e-17,0.30789567718986327,0.1414512937875382,0.16644438340232506,6,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,33,0.9469464297674063,unresolved,basal cell,0.4132281553398058,1.453044605741464,gain
ENSG00000061455,PRDM6,protein_coding,14,Lung Cancer,1.0016979154809735,0.0003281496584610869,0.3906754299841821,0.22435844985955009,0.166316980124632,5,unresolved,unresolved,adventitial cell,0.2762481434936593,18,0.5166824246391482,unresolved,B cell,0.2673611111111111,3.133884473831772,gain
ENSG00000130208,APOC1,protein_coding,26,IPF / Pulmonary Fibrosis,1.1832465257577958,4.206562463770386e-12,0.5728862026446073,0.4066085546541085,0.16627764799049882,7,macrophage,resolved,macrophage,0.798202097552855,22,0.9904076738609112,unresolved,macrophage,0.4822222222222222,1.289100572647915,gain
ENSG00000204388,HSPA1B,protein_coding,26,Lung Cancer,1.1006030850066133,0.03355992212890274,0.6566392867298843,0.49063713249747015,0.1660021542324141,5,macrophage,resolved,macrophage,0.798202097552855,37,0.88,unresolved,endothelial cell of artery,0.96,1.289100572647915,gain
ENSG00000173762,CD7,protein_coding,3,Lung Cancer,1.0156308815042467,0.02231451341390976,0.6986962539878935,0.5327232670893632,0.16597298689853024,3,unresolved,unresolved,"CD4-positive, alpha-beta T cell",0.5879170937250883,4,0.6623781090297848,unresolved,"CD8-positive, alpha-beta T cell",0.3564027053004402,1.679621098718113,gain
ENSG00000178031,ADAMTSL1,protein_coding,31,Cystic Fibrosis,3.4818995546335696,0.01934802450755,0.20210359546700102,0.036152523252143826,0.1659510722148572,2,basal cell,resolved,basal cell,0.9368114823755128,37,0.64,unresolved,endothelial cell of artery,0.96,0.532808354671482,gain
ENSG00000134762,DSC3,protein_coding,17,IPF / Pulmonary Fibrosis,3.636001980573377,1.0181390087541084e-07,0.2142611204602145,0.04835470520865126,0.16590641525156324,3,unresolved,unresolved,basal cell,0.3827332207383017,15,0.643574297188755,unresolved,basal cell,0.9969879518072288,3.0661378256076457,gain
ENSG00000211897,IGHG3,IG_C_gene,52,IPF / Pulmonary Fibrosis,2.7520311206968717,6.489778363126082e-08,0.19635732494230637,0.030519915987435024,0.16583740895487134,5,unresolved,unresolved,B cell,0.1982726687852143,0,0.3492752133072474,unresolved,B cell,0.5949997182410729,3.4002950310585907,gain
ENSG00000153446,C16orf89,protein_coding,38,Lung Cancer,1.947763861947405,0.011851558540698423,0.23570554195302,0.07012496067005768,0.16558058128296232,4,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,70,0.9024943310657596,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,1.453044605741464,gain
ENSG00000141753,IGFBP4,protein_coding,7,IPF / Pulmonary Fibrosis,1.0037131964494361,6.217906811331278e-05,0.3418772296333568,0.17634656700372445,0.16553066262963237,6,unresolved,unresolved,macrophage,0.606973818225391,37,0.96,unresolved,endothelial cell of artery,0.96,2.122607699298922,gain
ENSG00000110492,MDK,protein_coding,14,IPF / Pulmonary Fibrosis,1.538391378974841,2.132706348296788e-20,0.26800657025962765,0.10249314894308924,0.1655134213165384,9,unresolved,unresolved,adventitial cell,0.2762481434936593,33,0.9352928231770907,unresolved,basal cell,0.4132281553398058,3.133884473831772,gain
ENSG00000090104,RGS1,protein_coding,0,Lung Cancer,1.2139206912688942,1.4617473626765405e-05,0.5707186899574614,0.405232587246901,0.16548610271056047,5,unresolved,unresolved,B cell,0.5949997182410729,3,0.6814746648003394,unresolved,"CD4-positive, alpha-beta T cell",0.5879170937250883,1.866065400836198,gain
