position,srx,status,gs_uri,r2_key,md5,timestamp,error
228/1048,SRX25737227,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25737227.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25737227.h5ad,rFVLnNkmi49VL6b1FJe++w==,2026-07-30 15:28:58,
229/1048,SRX25737232,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25737232.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25737232.h5ad,UVJ0l7fVJtHuK+sOomgOmA==,2026-07-30 15:29:11,
230/1048,SRX19844847,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19844847.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19844847.h5ad,xzNp3KU5viWCeCO9mg/4YA==,2026-07-30 15:29:13,
231/1048,SRX19886041,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19886041.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19886041.h5ad,QQ7DreFrY+doW5cnzAIVgQ==,2026-07-30 15:29:22,
232/1048,SRX19704116,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704116.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704116.h5ad,bBfKslgnakT/pqFrvwtjeg==,2026-07-30 15:29:25,
233/1048,SRX19910927,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19910927.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19910927.h5ad,NDWQfM/6N7l+nohNzHA+9g==,2026-07-30 15:29:30,
234/1048,SRX19910935,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19910935.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19910935.h5ad,Mf3EEAd+aYRkayRGowMmfg==,2026-07-30 15:29:37,
235/1048,SRX19910933,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19910933.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19910933.h5ad,xhj+tHhxFgd5g9XzXyw6Ag==,2026-07-30 15:29:40,
236/1048,SRX19907930,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19907930.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19907930.h5ad,RmxLl2ql9164VJLuOkAbNQ==,2026-07-30 15:29:48,
237/1048,SRX19910912,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19910912.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19910912.h5ad,7monQteAI7LNqIIEJGROqw==,2026-07-30 15:29:55,
238/1048,SRX19907927,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19907927.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19907927.h5ad,rihFT77K5Pl6kxuSx34Sqw==,2026-07-30 15:29:59,
239/1048,SRX19910941,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19910941.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19910941.h5ad,7XEEzXQYzZPL7rxPFTgZdQ==,2026-07-30 15:30:07,
240/1048,SRX19704154,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704154.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704154.h5ad,DPcz5QmxVWV33AR6i+4UQg==,2026-07-30 15:30:14,
241/1048,SRX19704153,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704153.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704153.h5ad,grwqU0IfgRkeNTbzLE9HGQ==,2026-07-30 15:30:19,
242/1048,SRX20180659,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20180659.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20180659.h5ad,tC4UuLuhJReMbaezUie12Q==,2026-07-30 15:30:28,
243/1048,SRX20180655,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20180655.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20180655.h5ad,QK5MsYBZahMmL5c8iMhB/g==,2026-07-30 15:30:38,
244/1048,SRX10606547,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX10606547.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX10606547.h5ad,LAeHpSeHxj3AFzjQCEEPBA==,2026-07-30 15:30:47,
245/1048,SRX25737234,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25737234.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25737234.h5ad,Weyvn6BqjR/vfJjuEBiXwA==,2026-07-30 15:30:55,
246/1048,SRX20180654,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20180654.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20180654.h5ad,nbbh8dJhVZNt/VNHBxp+Yw==,2026-07-30 15:31:06,
247/1048,SRX19693847,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19693847.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19693847.h5ad,Pofmk4Y1Co5vNyIdLB+bfg==,2026-07-30 15:31:19,
248/1048,SRX25737231,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25737231.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25737231.h5ad,jJVhiGDijHswao0nVOLKKQ==,2026-07-30 15:31:33,
249/1048,SRX19704175,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704175.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704175.h5ad,5aNn5J/uoK5jQWEdeuid6w==,2026-07-30 15:31:45,
250/1048,SRX19727433,skipped,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19727433.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19727433.h5ad,ozatmgRHTKDHvt2Ii2FNpQ==,2026-07-30 15:31:45,
251/1048,SRX19727426,skipped,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19727426.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19727426.h5ad,8+ygdJRpJur+Aq6IyGQGUg==,2026-07-30 15:31:45,
252/1048,SRX19704173,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704173.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704173.h5ad,WyokcKlu+Ovx5l9o8haqeg==,2026-07-30 15:31:55,
253/1048,SRX19780680,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780680.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780680.h5ad,VezUyVeyLeC7Bb36Xqyzhg==,2026-07-30 15:32:02,
254/1048,SRX19704172,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704172.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704172.h5ad,UxVMZt5WqFXlWSr8J+525A==,2026-07-30 15:32:10,
255/1048,SRX25737235,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25737235.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25737235.h5ad,zxwOjaBzi+EKBe0BPDQf/w==,2026-07-30 15:32:17,
256/1048,SRX19780682,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780682.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780682.h5ad,od6A4iGNNq8SNJ6DOiNiXQ==,2026-07-30 15:32:28,
257/1048,SRX19780683,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780683.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780683.h5ad,lPsZdCWToF1WtF+ERd7jsw==,2026-07-30 15:32:36,
258/1048,SRX19780684,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780684.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780684.h5ad,FoVR9lhU/7xV77ysFVrjgw==,2026-07-30 15:32:44,
259/1048,SRX19780678,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780678.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780678.h5ad,ozC+EkWYbie5V9vCddzo9g==,2026-07-30 15:32:54,
260/1048,SRX19704903,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704903.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704903.h5ad,i+Se3ee0/Wjn0H/3ZGFahw==,2026-07-30 15:33:06,
261/1048,SRX20811756,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811756.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811756.h5ad,7Vpjy2x9vhhxQ/m5Q8pSjA==,2026-07-30 15:33:13,
262/1048,SRX20811757,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811757.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811757.h5ad,ige4YgUiTaHRGKen8z+fiA==,2026-07-30 15:33:15,
263/1048,SRX20811755,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811755.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811755.h5ad,1jXMai31zQPFYt2VNFWfgw==,2026-07-30 15:33:17,
264/1048,SRX20970828,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20970828.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20970828.h5ad,yXHn9sI1x+nd91XC4bGRvA==,2026-07-30 15:33:26,
265/1048,SRX20811747,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811747.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811747.h5ad,gooJZnGRruKOWVMuuYS2OQ==,2026-07-30 15:33:28,
266/1048,SRX20811748,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811748.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811748.h5ad,vnf6rTrM9EveTXQ0llm9VA==,2026-07-30 15:33:32,
267/1048,SRX20811749,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811749.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811749.h5ad,OAuIu9fAlCMgMyWEerp8qQ==,2026-07-30 15:33:37,
268/1048,SRX20811743,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811743.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811743.h5ad,8JlXyo22ffygqJZlHcQL3A==,2026-07-30 15:33:41,
269/1048,SRX21311408,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21311408.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21311408.h5ad,oYp0Cc0S9aNaW4uX1SK+Cg==,2026-07-30 15:33:49,
270/1048,SRX21460116,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460116.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460116.h5ad,t1oZUoYzSJu6L2QX/ZE+UQ==,2026-07-30 15:34:04,
271/1048,SRX21460117,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460117.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460117.h5ad,2iXg5h6OtZOMCx+6OSisNg==,2026-07-30 15:34:19,
272/1048,SRX21460106,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460106.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460106.h5ad,YGRu9is4r1Ux9DPkLFahVw==,2026-07-30 15:34:35,
273/1048,SRX19366526,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19366526.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19366526.h5ad,dMOqhQU3FwPpYyNPIK5BwQ==,2026-07-30 15:34:47,
274/1048,SRX21460094,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460094.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460094.h5ad,Pj+qM9fG4PsV/0fhs3WyCQ==,2026-07-30 15:34:59,
275/1048,SRX21460115,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460115.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460115.h5ad,ZUqWBJJiEpun7zLMV6qihQ==,2026-07-30 15:35:17,
276/1048,SRX21460093,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460093.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460093.h5ad,ySEIweX6oZE/2lvlj1ItMQ==,2026-07-30 15:35:35,
277/1048,SRX21808828,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21808828.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21808828.h5ad,f6yS4ifqEvKIy4Tgtqi8Tw==,2026-07-30 15:35:50,
278/1048,SRX25737228,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25737228.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25737228.h5ad,ZLUFKumu6+bZg9aMJm9wzg==,2026-07-30 15:36:06,
279/1048,SRX21897877,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21897877.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21897877.h5ad,55m+xSvxK9kXr6CGM0jAjg==,2026-07-30 15:36:18,
280/1048,SRX21897874,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21897874.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21897874.h5ad,GKYQsYYhLUh3KWcZfKbfIg==,2026-07-30 15:36:28,
281/1048,SRX21897868,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21897868.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21897868.h5ad,E+hTjNCSK7B7R5xYoeD0tQ==,2026-07-30 15:36:43,
282/1048,SRX22558190,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22558190.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22558190.h5ad,CM1Df/8YYzpDEArQBYV3Ng==,2026-07-30 15:36:49,
283/1048,SRX22558193,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22558193.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22558193.h5ad,Q15DdQhEmF155a44bYzd/Q==,2026-07-30 15:36:53,
284/1048,SRX22538049,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22538049.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22538049.h5ad,8+4LTWAeHq3Oulxc0Ft4GQ==,2026-07-30 15:37:05,
285/1048,SRX22836418,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22836418.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22836418.h5ad,xsx/UhdJuyIZy/GTzEgKHw==,2026-07-30 15:37:14,
286/1048,SRX22836421,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22836421.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22836421.h5ad,3CJ4wBkUEzeGyGDfNfrAzw==,2026-07-30 15:37:24,
287/1048,SRX23341417,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23341417.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23341417.h5ad,wY6e5C+O+VHzllyd+fXBkQ==,2026-07-30 15:37:25,
288/1048,SRX23341416,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23341416.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23341416.h5ad,Se7EhoI2sqtoDO68yFDBzQ==,2026-07-30 15:37:28,
289/1048,SRX23341414,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23341414.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23341414.h5ad,8DVSwbAKv0bmGHENV3H+9A==,2026-07-30 15:37:30,
290/1048,SRX23331467,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23331467.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23331467.h5ad,eP8v00IAzim7DwZdTMCZNA==,2026-07-30 15:37:34,
291/1048,SRX23341415,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23341415.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23341415.h5ad,YwgA6YSKMEer2CJBHZASxg==,2026-07-30 15:37:37,
292/1048,SRX23331461,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23331461.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23331461.h5ad,TvGp8wABiMwRLU+hQhIuxA==,2026-07-30 15:37:48,
293/1048,SRX23331464,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23331464.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23331464.h5ad,xY6Zi9YY49UTrx09uPOVqw==,2026-07-30 15:38:02,
294/1048,SRX23331473,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23331473.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23331473.h5ad,SiMhHqGGC7mbO/+6rqB/JQ==,2026-07-30 15:38:12,
295/1048,SRX23395181,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23395181.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23395181.h5ad,ng7JeqzPfDP0X8tDXnBsXw==,2026-07-30 15:38:18,
296/1048,SRX23395180,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23395180.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23395180.h5ad,YFtT1mXeCiqMdhDKdPeEZg==,2026-07-30 15:38:22,
297/1048,SRX23331470,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23331470.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23331470.h5ad,BLiKze/0EModbw+ZLrP4eQ==,2026-07-30 15:38:38,
298/1048,SRX23331469,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23331469.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23331469.h5ad,zf0G4MqifpaOvu8TH4idsA==,2026-07-30 15:38:51,
299/1048,SRX23395182,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23395182.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23395182.h5ad,DXhalMo9yHfmVjruVVykWw==,2026-07-30 15:38:54,
300/1048,SRX23395185,skipped,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23395185.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23395185.h5ad,ajFJtpQsKKoN6oAuBSD/vw==,2026-07-30 15:38:54,
301/1048,SRX23395189,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23395189.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23395189.h5ad,gzY4LGUeABTE3WHN7MXqfw==,2026-07-30 15:38:59,
302/1048,SRX23457973,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23457973.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23457973.h5ad,eW/D/NBIGZPp+P4thezZWw==,2026-07-30 15:39:04,
303/1048,SRX23457969,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23457969.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23457969.h5ad,t1p2rDMHSiM3Y39fPV/mTA==,2026-07-30 15:39:08,
